Duration,RatingCount,original_index,unique_index
108 min,"314,945",5036,4874
88 min,"183,956",5037,4875
94 min,"76,690",5038,4876
96 min,"103,115",5039,4877
93 min,"110,057",5040,4878
109 min,"43,505",5041,4879
77 min,"172,463",5042,4880
133 min,"130,548",5043,4881
105 min,"248,655",5044,4882
125 min,"333,322",5045,4883
127 min,"136,459",5046,4884
107 min,"34,580",5047,4885
,,5048,29
2 hr.,982,5049,4886
68 min,"8,946",5050,4887
98 min,"47,436",5051,4888
84 min,460,5052,4889
106 min,"139,896",5053,4890
123 min,"100,239",5054,4891
94 min,"142,549",5055,4892
97 min,"123,613",5056,4893
108 min,"23,493",5057,4894
124 min,"24,109",5058,4895
127 min,"21,417",5059,4896
81 min,463,5060,4897
,531,5061,4898
98 min,"15,916",5062,4899
101 min,"5,178",5063,4900
95 min,"1,092",5064,4901
88 min,"10,438",5065,4902
90 min,526,5066,4903
106 min,191,5067,4904
84 min,"44,859",5068,4905
88 min,"55,880",5069,4906
82 min,46,5070,4907
97 min,"7,572",5071,4908
130 min,"8,208",5072,4909
76 min,"17,159",5073,4910
1 hr. 30 min.,"71,383",5074,4911
84 min,"36,048",5075,4912
90 min,"43,634",5076,4913
87 min,"17,263",5077,4914
81 min,"27,687",5078,4915
85 min,"33,828",5079,4916
134 min,"12,280",5080,4917
102 min,"15,719",5081,4918
97 min,"14,787",5082,4919
105 min,"52,185",5083,4920
107 min,"30,311",5084,4921
102 min,"50,285",5085,4922
1 hr. 32 min.,"53,415",5086,4923
95 min,"34,165",5087,4924
81 min,"10,832",5088,4925
124 min,772,5089,4926
110 min,"1,172",5090,4927
90 min,583,5091,4928
63 min,244,5092,4929
89 min,581,5093,4930
91 min,"2,256",5094,4931
95 min,"4,744",5095,4932
106 min,"10,350",5096,4933
84 min,"1,546",5097,4934
87 min,679,5098,4935
99 min,"1,209",5099,4936
86 min,"26,950",5100,4937
104 min,"108,930",5101,4938
101 min,"88,110",5102,4939
107 min,"4,012",5103,4940
124 min,"3,803",5104,4941
105 min,"1,895",5105,4942
89 min,249,5106,4943
96 min,240,5107,4944
97 min,239,5108,447
103 min,169,5109,4945
100 min,643,5110,4946
85 min,"5,824",5111,4947
106 min,"292,362",5112,4948
92 min,"6,053",5113,4949
98 min,"330,908",5114,4950
109 min,"373,186",5115,4951
99 min,"188,311",5116,4952
103 min,"35,126",5117,4953
102 min,"97,760",5118,4954
105 min,"53,574",5119,4955
117 min,642,5120,4956
87 min,"1,026",5121,4957
117 min,"1,820",5122,4958
89 min,"54,327",5123,4959
89 min,"6,598",5124,4960
96 min,"4,072",5125,4961
94 min,"5,864",5126,4962
92 min,"4,771",5127,4963
93 min,"1,283",5128,4964
108 min,"2,660",5129,4965
94 min,259,5130,4966
92 min,"3,154",5131,4967
106 min,111,5132,4968
92 min,"1,378",5133,4969
110 min,"2,282",5134,4970
100 min,"103,045",5135,4971
101 min,532,5136,4972
96 min,431,5137,4973
,336,5138,4974
100 min,931,5139,4975
88 min,"2,070",5140,4976
101 min,81,5141,4977
93 min,789,5142,4978
60 min,208,5143,4979
100 min,381,5144,4980
121 min,"51,648",5145,4981
109 min,"145,921",5146,4982
101 min,"96,852",5147,4983
102 min,"347,723",5148,4984
106 min,"435,907",5149,4985
112 min,"223,149",5150,4986
,,5151,29
103 min,"182,931",5152,4987
101 min,"182,445",5153,4988
87 min,"1,502",5154,4989
84 min,"3,976",5155,4990
87 min,84,5156,4991
98 min,"167,891",5157,4992
,"176,613",5158,4993
99 min,"148,531",5159,4994
90 min,269,5160,4995
86 min,"31,915",5161,4996
,"91,273",5162,4997
86 min,"84,439",5163,4998
86 min,"12,484",5164,4999
87 min,"71,742",5165,5000
86 min,"85,862",5166,5001
90 min,"51,825",5167,5002
92 min,"84,310",5168,5003
83 min,"110,799",5169,5004
97 min,"84,227",5170,5005
100 min,"52,206",5171,5006
90 min,"112,746",5172,5007
92 min,"77,922",5173,5008
91 min,"107,294",5174,5009
109 min,"69,363",5175,5010
100 min,"94,847",5176,5011
95 min,"75,151",5177,5012
102 min,"109,005",5178,5013
96 min,"49,835",5179,5014
93 min,"67,215",5180,5015
97 min,"110,483",5181,5016
110 min,"26,143",5182,5017
88 min,"55,998",5183,5018
109 min,"24,043",5184,5019
89 min,"43,574",5185,5020
,"129,200",5186,5021
83 min,"74,097",5187,5022
93 min,"61,438",5188,5023
120 min,"63,701",5189,5024
112 min,"89,815",5190,5025
92 min,"30,478",5191,5026
93 min,"56,333",5192,5027
93 min,"100,831",5193,5028
84 min,"190,911",5194,5029
103 min,"2,998",5195,5030
108 min,"162,144",5196,5031
78 min,858,5197,5032
74 min,"2,233",5198,5033
76 min,"14,763",5199,5034
124 min,"62,308",5200,5035
90 min,182,5201,5036
86 min,"66,210",5202,5037
85 min,30,5203,5038
112 min,49,5204,5039
89 min,304,5205,5040
93 min,38,5206,5041
63 min,"5,062",5207,5042
76 min,"2,523",5208,5043
86 min,8,5209,5044
,,5210,29
90 min,126,5211,5045
81 min,"7,571",5212,5046
,64,5213,5047
101 min,137,5214,5048
80 min,302,5215,5049
89 min,229,5216,5050
58 min,251,5217,5051
71 min,105,5218,5052
81 min,246,5219,5053
76 min,417,5220,5054
90 min,102,5221,5055
88 min,"1,128",5222,5056
96 min,"57,377",5223,5057
86 min,13,5224,5058
72 min,578,5225,5059
82 min,66,5226,5060
80 min,"1,290",5227,5061
90 min,191,5228,2741
89 min,35,5229,5062
88 min,282,5230,5063
80 min,93,5231,5064
80 min,"2,376",5232,5065
68 min,"1,358",5233,5066
115 min,"1,040",5234,5067
95 min,"1,884",5235,5068
114 min,"22,592",5236,5069
89 min,106,5237,5070
97 min,123,5238,5071
95 min,122,5239,5072
76 min,829,5240,5073
86 min,167,5241,2896
96 min,228,5242,5074
103 min,"1,189",5243,5075
104 min,"5,820",5244,5076
93 min,799,5245,5077
112 min,"2,593",5246,5078
90 min,69,5247,5079
110 min,"1,538",5248,5080
85 min,948,5249,5081
94 min,186,5250,5082
99 min,356,5251,5083
89 min,"4,060",5252,5084
86 min,159,5253,5085
83 min,"2,058",5254,5086
87 min,57,5255,5087
87 min,"19,060",5256,5088
91 min,"26,993",5257,5089
105 min,"33,874",5258,5090
96 min,"82,377",5259,5091
87 min,"35,487",5260,5092
100 min,28,5261,5093
96 min,"21,052",5262,5094
94 min,"25,060",5263,5095
80 min,220,5264,5096
,161,5265,5097
,161,5266,5097
109 min,"41,308",5267,5098
,,5268,29
89 min,310,5269,5099
98 min,9,5270,5100
95 min,"29,245",5271,5101
,19,5272,5102
,6,5273,5103
90 min,20,5274,5104
94 min,50,5275,5105
95 min,"1,381",5276,5106
79 min,863,5277,5107
75 min,"1,104",5278,5108
86 min,"3,381",5279,5109
,110,5280,5110
,,5281,29
,,5282,29
99 min,"84,607",5283,5111
89 min,360,5284,5112
80 min,110,5285,5113
80 min,163,5286,5114
88 min,146,5287,5115
93 min,260,5288,5116
82 min,39,5289,3488
90 min,811,5290,5117
78 min,63,5291,5118
76 min,311,5292,5119
103 min,"2,019",5293,5120
75 min,6,5294,5121
92 min,"20,767",5295,5122
93 min,"2,953",5296,5123
80 min,"5,116",5297,5124
92 min,27,5298,798
86 min,"23,275",5299,5125
107 min,206,5300,5126
,33,5301,3755
100 min,546,5302,5127
88 min,"19,508",5303,5128
80 min,18,5304,5129
95 min,,5305,1701
85 min,49,5306,5130
,524,5307,5131
89 min,190,5308,5132
88 min,312,5309,5133
,,5310,29
100 min,81,5311,5134
90 min,142,5312,5135
81 min,263,5313,5136
117 min,"120,163",5314,5137
131 min,"119,121",5315,5138
124 min,"427,441",5316,5139
82 min,,5317,5140
97 min,"70,381",5318,5141
98 min,246,5319,5142
87 min,175,5320,5143
90 min,122,5321,5144
,,5322,29
,8,5323,2941
83 min,48,5324,5145
95 min,"188,464",5325,5146
106 min,"21,291",5326,5147
89 min,"28,291",5327,5148
96 min,"52,789",5328,5149
101 min,"54,062",5329,5150
89 min,"1,289",5330,5151
,"87,574",5331,5152
93 min,"27,996",5332,5153
93 min,"21,123",5333,5154
106 min,"32,749",5334,5155
116 min,"121,717",5335,5156
100 min,"56,943",5336,5157
96 min,"82,179",5337,5158
92 min,"59,763",5338,5159
,,5339,29
99 min,"4,824",5340,5160
82 min,"37,408",5341,5161
83 min,"48,266",5342,5162
90 min,"1,764",5343,5163
85 min,"6,985",5344,5164
93 min,529,5345,5165
70 min,"2,146",5346,5166
94 min,"1,173",5347,5167
92 min,"3,920",5348,5168
86 min,32,5349,5169
,39,5350,5170
85 min,432,5351,5171
86 min,244,5352,5172
88 min,6,5353,5173
116 min,51,5354,5174
,200,5355,5175
94 min,171,5356,5176
89 min,"28,508",5357,5177
87 min,"39,663",5358,5178
123 min,"19,681",5359,5179
103 min,628,5360,5180
101 min,"3,746",5361,5181
80 min,427,5362,5182
76 min,444,5363,5183
92 min,"16,046",5364,5184
95 min,"6,909",5365,5185
78 min,"34,257",5366,5186
89 min,552,5367,5187
82 min,"3,249",5368,5188
79 min,"1,463",5369,5189
74 min,"1,149",5370,5190
78 min,"1,133",5371,5191
73 min,"7,313",5372,5192
91 min,229,5373,5193
97 min,"1,594",5374,5194
,54,5375,5195
89 min,"1,285",5376,5196
98 min,"2,177",5377,5197
90 min,108,5378,5198
90 min,140,5379,2885
,,5380,29
100 min,510,5381,5199
89 min,36,5382,5200
,,5383,29
80 min,508,5384,5201
90 min,108,5385,5198
107 min,"72,552",5386,5202
89 min,"57,544",5387,5203
98 min,"102,350",5388,5204
91 min,"36,768",5389,5205
91 min,"53,068",5390,5206
78 min,238,5391,5207
89 min,226,5392,5208
74 min,126,5393,5209
88 min,"11,077",5394,5210
,229,5395,5211
107 min,"121,457",5396,5212
87 min,"1,325",5397,5213
110 min,"62,869",5398,5214
87 min,"23,041",5399,5215
92 min,134,5400,5216
94 min,"17,081",5401,5217
92 min,"1,124",5402,5218
84 min,"82,026",5403,5219
76 min,"1,223",5404,5220
98 min,"21,686",5405,5221
88 min,"5,885",5406,5222
94 min,,5407,3343
100 min,"7,704",5408,5223
93 min,"19,216",5409,5224
,,5410,29
90 min,,5411,2479
,"8,303",5412,5225
86 min,"12,227",5413,5226
79 min,"1,145",5414,5227
90 min,"3,113",5415,5228
77 min,,5416,5229
98 min,521,5417,5230
91 min,"4,287",5418,5231
86 min,"9,470",5419,5232
80 min,45,5420,5233
90 min,"1,116",5421,5234
89 min,"46,449",5422,5235
108 min,"50,805",5423,5236
119 min,557,5424,5237
,20,5425,2933
74 min,30,5426,5238
90 min,"18,123",5427,5239
110 min,289,5428,5240
89 min,125,5429,5241
,,5430,29
85 min,106,5431,5242
105 min,"1,013",5432,5243
110 min,"3,813",5433,5244
113 min,231,5434,5245
98 min,524,5435,5246
101 min,224,5436,5247
67 min,81,5437,5248
84 min,450,5438,5249
75 min,129,5439,5250
95 min,"4,492",5440,5251
90 min,"2,709",5441,5252
120 min,860,5442,5253
113 min,192,5443,5254
112 min,"260,301",5444,5255
110 min,"135,432",5445,5256
103 min,"180,790",5446,5257
95 min,"253,516",5447,5258
110 min,"66,680",5448,5259
150 min,,5449,5260
71 min,29,5450,5261
82 min,"1,781",5451,5262
107 min,469,5452,5263
,,5453,29
90 min,27,5454,5264
98 min,557,5455,5265
84 min,"2,168",5456,5266
,,5457,29
89 min,"1,898",5458,5267
96 min,244,5459,5268
60 min,34,5460,5269
,,5461,29
95 min,"17,735",5462,5270
115 min,"48,332",5463,5271
89 min,"5,085",5464,5272
90 min,"3,718",5465,5273
96 min,"4,733",5466,5274
101 min,"4,879",5467,5275
85 min,"1,017",5468,5276
,244,5469,5277
1 hr. 44 min.,753,5470,5278
,18,5471,2480
84 min,60,5472,5279
85 min,41,5473,2997
85 min,,5474,1565
,,5475,29
,,5476,29
,,5477,29
,,5478,29
,,5479,29
92 min,7,5480,5280
90 min,,5481,2479
,,5482,29
141 min,"1,217",5483,5281
92 min,256,5484,5282
100 min,"1,181",5485,5283
84 min,"1,402",5486,5284
89 min,465,5487,5285
96 min,161,5488,5286
118 min,"1,722",5489,5287
97 min,248,5490,5288
118 min,"1,389",5491,5289
91 min,366,5492,5290
98 min,"1,251",5493,5291
90 min,744,5494,5292
131 min,"1,459",5495,5293
98 min,"1,543",5496,5294
92 min,"1,693",5497,5295
82 min,"2,610",5498,5296
87 min,"2,213",5499,5297
69 min,"6,993",5500,5298
70 min,"8,743",5501,5299
56 min,"5,818",5502,5300
76 min,"3,439",5503,5301
127 min,"2,332",5504,5302
153 min,"83,659",5505,5303
83 min,88,5506,5304
72 min,"2,383",5507,5305
111 min,282,5508,5306
98 min,"2,396",5509,5307
61 min,759,5510,5308
93 min,"4,113",5511,5309
128 min,"256,399",5512,5310
123 min,519,5513,5311
94 min,"1,557",5514,5312
89 min,845,5515,5313
87 min,145,5516,5314
87 min,155,5517,5315
96 min,798,5518,5316
99 min,"14,064",5519,5317
99 min,338,5520,5318
87 min,483,5521,5319
84 min,283,5522,5320
70 min,21,5523,5321
,,5524,29
105 min,793,5525,5322
89 min,197,5526,5323
93 min,"1,981",5527,5324
77 min,8,5528,5325
,,5529,29
91 min,"1,438",5530,5326
73 min,402,5531,5327
80 min,40,5532,5328
98 min,54,5533,5329
82 min,78,5534,5330
90 min,"32,026",5535,5331
,"40,382",5536,5332
86 min,227,5537,5333
96 min,548,5538,5334
84 min,"2,852",5539,5335
99 min,304,5540,5336
79 min,265,5541,5337
96 min,"1,448",5542,5338
110 min,751,5543,5339
96 min,"2,636",5544,5340
81 min,326,5545,5341
110 min,"100,154",5546,5342
105 min,"8,956",5547,5343
88 min,"3,319",5548,5344
83 min,"5,366",5549,5345
106 min,"9,354",5550,5346
90 min,"1,096",5551,5347
95 min,"8,265",5552,5348
100 min,"1,150",5553,5349
90 min,66,5554,5350
89 min,57,5555,5351
97 min,"8,179",5556,5352
86 min,"10,518",5557,5353
85 min,622,5558,5354
80 min,175,5559,5355
94 min,535,5560,5356
75 min,"2,383",5561,5357
119 min,"18,477",5562,5358
83 min,"15,120",5563,5359
108 min,"16,155",5564,5360
101 min,"37,324",5565,5361
125 min,"85,737",5566,5362
86 min,"1,428",5567,5363
92 min,"3,728",5568,5364
97 min,"109,303",5569,5365
92 min,"3,802",5570,5366
91 min,"7,947",5571,5367
91 min,"16,389",5572,5368
115 min,"4,157",5573,5369
108 min,776,5574,5370
103 min,"4,176",5575,5371
,15,5576,2903
117 min,"1,304",5577,5372
101 min,446,5578,5373
111 min,439,5579,5374
95 min,330,5580,5375
128 min,"3,781",5581,5376
126 min,"5,068",5582,5377
114 min,"355,811",5583,5378
149 min,"473,942",5584,5379
119 min,"318,548",5585,5380
114 min,"75,901",5586,5381
114 min,"56,535",5587,5382
109 min,"103,087",5588,5383
162 min,"356,866",5589,5384
109 min,"340,146",5590,5385
87 min,"92,021",5591,5386
113 min,"130,779",5592,5387
100 min,"76,264",5593,5388
99 min,"50,612",5594,5389
104 min,"19,018",5595,5390
107 min,"295,295",5596,5391
120 min,"135,929",5597,5392
127 min,"111,947",5598,5393
107 min,"68,154",5599,5394
75 min,"3,208",5600,5395
65 min,869,5601,5396
95 min,"7,559",5602,5397
100 min,"1,108",5603,5398
88 min,"1,976",5604,5399
102 min,851,5605,5400
74 min,"1,191",5606,5401
108 min,"2,700",5607,5402
100 min,183,5608,5403
93 min,666,5609,5404
95 min,"7,168",5610,5405
97 min,"6,845",5611,5406
93 min,832,5612,5407
96 min,901,5613,5408
94 min,"5,724",5614,5409
98 min,"2,507",5615,5410
111 min,"12,094",5616,5411
91 min,"4,303",5617,5412
86 min,"5,482",5618,5413
82 min,"3,032",5619,5414
93 min,71,5620,5415
87 min,,5621,3386
86 min,"20,700",5622,5416
103 min,"19,842",5623,5417
100 min,620,5624,5418
97 min,"18,568",5625,5419
101 min,"62,278",5626,5420
68 min,512,5627,5421
90 min,"2,063",5628,5422
87 min,305,5629,5423
73 min,872,5630,5424
77 min,792,5631,5425
81 min,957,5632,5426
79 min,534,5633,5427
68 min,314,5634,5428
65 min,291,5635,5429
96 min,"1,175",5636,5430
112 min,929,5637,5431
106 min,"1,576",5638,5432
109 min,"4,092",5639,5433
130 min,384,5640,5434
81 min,"1,907",5641,5435
91 min,53,5642,5436
165 min,"230,151",5643,5437
85 min,666,5644,5438
86 min,"3,258",5645,5439
128 min,"48,100",5646,5440
91 min,115,5647,3274
81 min,95,5648,5441
90 min,113,5649,5442
88 min,167,5650,5443
121 min,"90,294",5651,5444
121 min,"85,696",5652,5445
91 min,86,5653,5446
103 min,"1,410",5654,5447
91 min,808,5655,5448
107 min,"1,003",5656,5449
73 min,153,5657,5450
94 min,"3,531",5658,5451
101 min,"4,235",5659,5452
103 min,"1,865",5660,5453
95 min,"1,158",5661,5454
150 min,"1,424",5662,5455
104 min,170,5663,5456
97 min,774,5664,5457
111 min,965,5665,5458
90 min,917,5666,5459
98 min,"39,324",5667,5460
106 min,"77,606",5668,5461
113 min,"31,481",5669,5462
91 min,"14,797",5670,5463
119 min,"129,774",5671,5464
93 min,"126,247",5672,5465
141 min,"6,092",5673,5466
113 min,581,5674,5467
99 min,"3,472",5675,5468
84 min,"6,397",5676,5469
77 min,"1,591",5677,5470
78 min,835,5678,5471
83 min,"4,608",5679,5472
93 min,"1,070",5680,5473
112 min,"2,484",5681,5474
2 hr. 14 min.,"6,495",5682,5475
93 min,"28,612",5683,5476
91 min,739,5684,5477
113 min,"1,298",5685,5478
237 min,575,5686,5479
82 min,"2,522",5687,5480
106 min,"94,743",5688,5481
99 min,"4,435",5689,5482
84 min,284,5690,5483
109 min,61,5691,5484
97 min,"2,112",5692,5485
99 min,"67,901",5693,5486
100 min,"10,003",5694,5487
101 min,"14,538",5695,5488
88 min,"7,990",5696,5489
87 min,"9,523",5697,5490
110 min,66,5698,5491
94 min,"11,962",5699,5492
,851,5700,5493
101 min,"132,871",5701,5494
99 min,"26,784",5702,5495
106 min,"43,621",5703,5496
91 min,"16,051",5704,5497
109 min,"94,084",5705,5498
82 min,"46,337",5706,5499
169 min,"743,178",5707,5500
101 min,"2,116",5708,5501
83 min,145,5709,5502
115 min,"21,909",5710,5503
88 min,"2,659",5711,5504
115 min,"21,582",5712,5505
95 min,"1,772",5713,5506
113 min,"20,690",5714,5507
94 min,302,5715,5508
106 min,"33,936",5716,5509
125 min,"41,457",5717,5510
96 min,"81,493",5718,5511
102 min,"84,467",5719,5512
52 min,25,5720,5513
104 min,"26,588",5721,5514
96 min,"33,654",5722,5515
95 min,"6,060",5723,5516
95 min,"29,819",5724,5517
103 min,"48,879",5725,5518
108 min,"20,110",5726,5519
99 min,"392,537",5727,5520
91 min,"50,742",5728,5521
91 min,"127,931",5729,5522
124 min,"177,645",5730,5523
90 min,"61,755",5731,5524
119 min,"1,595",5732,5525
117 min,967,5733,5526
108 min,"5,759",5734,5527
150 min,"75,048",5735,5528
106 min,"5,889",5736,5529
70 min,67,5737,5530
124 min,"1,672",5738,5531
116 min,"12,664",5739,5532
115 min,578,5740,5533
130 min,"17,617",5741,5534
108 min,"42,343",5742,5535
98 min,"33,761",5743,5536
116 min,"2,628",5744,5537
94 min,"29,522",5745,5538
99 min,"25,973",5746,5539
,"20,354",5747,5540
97 min,"37,371",5748,5541
103 min,"30,126",5749,5542
108 min,"23,927",5750,5543
135 min,"7,004",5751,5544
100 min,"105,241",5752,5545
110 min,"56,818",5753,5546
131 min,"72,523",5754,5547
107 min,"95,194",5755,5548
115 min,"78,963",5756,5549
120 min,"57,234",5757,5550
129 min,"178,054",5758,5551
105 min,"40,757",5759,5552
100 min,"106,784",5760,5553
103 min,"102,100",5761,5554
115 min,"196,205",5762,5555
105 min,"20,787",5763,5556
133 min,"51,183",5764,5557
154 min,"57,137",5765,5558
94 min,"118,081",5766,5559
131 min,"88,629",5767,5560
146 min,"7,551",5768,5561
144 min,"95,600",5769,5562
3 hr. 8 min.,"230,056",5770,5563
135 min,"96,873",5771,5564
137 min,"109,695",5772,5565
136 min,"65,591",5773,5566
107 min,"53,126",5774,5567
124 min,"98,235",5775,5568
110 min,"60,272",5776,5569
122 min,"20,988",5777,5570
89 min,"5,857",5778,5571
119 min,"142,836",5779,5572
111 min,"11,318",5780,5573
89 min,,5781,1069
125 min,"3,550",5782,5574
102 min,30,5783,5575
93 min,"75,641",5784,5576
88 min,"47,105",5785,5577
84 min,"28,436",5786,5578
83 min,"72,233",5787,5579
91 min,"76,426",5788,5580
87 min,"56,785",5789,5581
92 min,"46,312",5790,5582
110 min,"81,304",5791,5583
91 min,"61,487",5792,5584
113 min,"88,584",5793,5585
104 min,"41,759",5794,5586
86 min,"86,380",5795,5587
86 min,"13,922",5796,5588
100 min,"129,904",5797,5589
99 min,"55,797",5798,5590
110 min,"10,175",5799,5591
1 hr. 59 min.,"23,804",5800,5592
120 min,"12,001",5801,5593
96 min,"94,265",5802,5594
95 min,"26,043",5803,5595
101 min,"24,122",5804,5596
118 min,"12,332",5805,5597
107 min,"1,605",5806,5598
83 min,21,5807,5599
100 min,16,5808,5600
99 min,31,5809,5601
87 min,94,5810,5602
99 min,"20,279",5811,5603
137 min,"95,427",5812,5604
116 min,"113,114",5813,5605
131 min,"148,502",5814,5606
98 min,586,5815,5607
94 min,189,5816,5608
139 min,"127,573",5817,5609
124 min,"69,665",5818,5610
85 min,85,5819,5611
,,5820,29
87 min,937,5821,5612
91 min,77,5822,5613
1 hr. 44 min.,"9,087",5823,5614
104 min,"1,993",5824,5615
116 min,"52,616",5825,5616
106 min,"11,744",5826,5617
105 min,"21,393",5827,5618
134 min,"31,342",5828,5619
55 min,67,5829,5620
180 min,"21,855",5830,5621
,59,5831,5622
70 min,18,5832,1056
,48,5833,5623
112 min,728,5834,5624
112 min,"59,560",5835,5625
61 min,7,5836,5626
96 min,"5,509",5837,5627
107 min,"4,332",5838,5628
100 min,"24,727",5839,5629
94 min,"100,538",5840,5630
90 min,"62,297",5841,5631
104 min,"22,474",5842,5632
94 min,"2,164",5843,5633
96 min,"2,963",5844,5634
102 min,"1,197",5845,5635
99 min,"2,013",5846,5636
,"1,098",5847,5637
107 min,"34,871",5848,5638
95 min,"53,948",5849,5639
97 min,"54,231",5850,5640
103 min,"106,893",5851,5641
91 min,"18,653",5852,5642
104 min,"26,917",5853,5643
101 min,"79,990",5854,5644
83 min,"54,147",5855,5645
90 min,"19,744",5856,5646
82 min,"1,579",5857,5647
107 min,"122,972",5858,5648
,"23,485",5859,5649
82 min,"4,667",5860,5650
79 min,274,5861,5651
85 min,"8,436",5862,5652
109 min,"257,654",5863,5653
90 min,"6,299",5864,5654
111 min,"10,696",5865,5655
76 min,582,5866,5656
93 min,878,5867,5657
90 min,"20,558",5868,5658
93 min,556,5869,5659
87 min,768,5870,5660
101 min,"83,910",5871,5661
72 min,527,5872,5662
103 min,122,5873,5663
75 min,129,5874,5250
99 min,"1,662",5875,5664
73 min,506,5876,5665
80 min,"1,247",5877,5666
104 min,"2,853",5878,5667
82 min,48,5879,5668
90 min,16,5880,195
90 min,70,5881,5669
84 min,664,5882,5670
80 min,201,5883,5671
83 min,"1,746",5884,5672
94 min,412,5885,5673
100 min,950,5886,5674
77 min,184,5887,5675
96 min,786,5888,5676
98 min,177,5889,5677
89 min,265,5890,5678
85 min,118,5891,5679
84 min,"1,188",5892,5680
85 min,134,5893,5681
86 min,384,5894,5682
81 min,203,5895,5683
85 min,672,5896,3007
86 min,111,5897,5684
72 min,79,5898,5685
129 min,"12,858",5899,5686
90 min,"1,023",5900,5687
95 min,"4,492",5901,5251
112 min,"3,753",5902,5688
84 min,130,5903,5689
84 min,459,5904,5690
,7,5905,3783
60 min,15,5906,5691
80 min,690,5907,5692
88 min,232,5908,5693
114 min,"13,279",5909,5694
50 min,9,5910,5695
120 min,18,5911,5696
,732,5912,5697
83 min,365,5913,5698
85 min,"1,142",5914,5699
110 min,"5,016",5915,5700
88 min,"3,726",5916,5701
90 min,638,5917,5702
90 min,388,5918,5703
97 min,"6,629",5919,5704
101 min,"2,556",5920,5705
109 min,"27,317",5921,5706
113 min,"9,974",5922,5707
99 min,"2,356",5923,5708
92 min,951,5924,5709
118 min,"13,486",5925,5710
110 min,"4,874",5926,5711
96 min,"19,587",5927,5712
,7,5928,3783
89 min,"20,614",5929,5713
113 min,"13,069",5930,5714
88 min,"31,169",5931,5715
129 min,"17,925",5932,5716
123 min,"42,259",5933,5717
124 min,"44,459",5934,5718
90 min,205,5935,5719
90 min,"1,018",5936,5720
81 min,"117,901",5937,5721
97 min,66,5938,5722
80 min,117,5939,5723
114 min,31,5940,5724
84 min,317,5941,5725
,51,5942,5726
94 min,352,5943,5727
85 min,386,5944,5728
82 min,"7,522",5945,5729
90 min,250,5946,5730
83 min,308,5947,5731
90 min,252,5948,5732
80 min,"18,971",5949,5733
81 min,"9,092",5950,5734
82 min,"1,702",5951,5735
118 min,"25,478",5952,5736
104 min,"33,073",5953,5737
92 min,"1,126",5954,5738
,,5955,29
50 min,"4,391",5956,5739
88 min,"7,102",5957,5740
111 min,"36,817",5958,5741
114 min,"17,881",5959,5742
105 min,"7,802",5960,5743
95 min,"10,929",5961,5744
89 min,"1,248",5962,5745
92 min,"5,248",5963,5746
93 min,"4,234",5964,5747
108 min,"5,631",5965,5748
93 min,"3,014",5966,5749
93 min,"77,974",5967,5750
87 min,"41,610",5968,5751
100 min,"13,660",5969,5752
95 min,"2,768",5970,5753
102 min,"94,490",5971,5754
80 min,89,5972,5755
87 min,"17,964",5973,5756
101 min,"18,600",5974,5757
86 min,"11,996",5975,5758
92 min,"28,950",5976,5759
90 min,63,5977,5760
,"39,550",5978,5761
72 min,"2,145",5979,5762
71 min,"1,116",5980,5763
90 min,997,5981,5764
86 min,"1,476",5982,5765
76 min,671,5983,5766
84 min,651,5984,5767
62 min,"4,505",5985,5768
70 min,251,5986,5769
103 min,"88,817",5987,5770
89 min,668,5988,5771
73 min,699,5989,5772
103 min,789,5990,5773
95 min,"70,744",5991,5774
91 min,981,5992,5775
88 min,988,5993,5776
85 min,"8,716",5994,5777
85 min,"22,241",5995,5778
81 min,"5,096",5996,5779
88 min,"2,503",5997,5780
97 min,187,5998,5781
94 min,359,5999,5782
96 min,439,6000,5783
100 min,48,6001,5784
,"40,146",6002,5785
92 min,288,6003,5786
92 min,"1,102",6004,5787
126 min,200,6005,5788
90 min,146,6006,5789
102 min,136,6007,5790
109 min,"1,995",6008,5791
96 min,"1,209",6009,5792
89 min,212,6010,5793
108 min,"183,123",6011,5794
80 min,"97,856",6012,5795
91 min,"155,319",6013,5796
110 min,"75,216",6014,5797
,"148,381",6015,5798
,13,6016,472
84 min,415,6017,5799
86 min,313,6018,5800
118 min,"1,233",6019,5801
80 min,"1,632",6020,5802
117 min,"1,662",6021,5803
130 min,"5,507",6022,5804
70 min,921,6023,5805
84 min,230,6024,5806
93 min,833,6025,5807
101 min,"3,967",6026,5808
,17,6027,5809
92 min,"53,973",6028,5810
110 min,"26,548",6029,5811
,396,6030,5812
120 min,"2,177",6031,5813
96 min,"1,497",6032,5814
74 min,"29,833",6033,5815
93 min,"9,346",6034,5816
91 min,"32,758",6035,5817
93 min,"13,706",6036,5818
93 min,"5,457",6037,5819
81 min,"23,352",6038,5820
95 min,"8,662",6039,5821
88 min,"3,024",6040,5822
99 min,"10,101",6041,5823
112 min,"18,978",6042,5824
101 min,"23,321",6043,5825
103 min,175,6044,5826
,,6045,29
122 min,"69,912",6046,5827
111 min,"27,342",6047,5828
121 min,"141,685",6048,5829
123 min,"75,030",6049,5830
114 min,"51,719",6050,5831
,889,6051,5832
90 min,"3,782",6052,5833
112 min,552,6053,5834
109 min,741,6054,5835
89 min,645,6055,5836
101 min,"2,336",6056,5837
106 min,228,6057,5838
114 min,"4,254",6058,5839
100 min,392,6059,2551
