Year,Genre,original_index,unique_index
2014,"Action,Adventure,Comedy",2120,1664
2014,"Action,Drama,Fantasy",2121,1665
2014,"Action,Adventure,Thriller",2122,1666
1995,"Action,Comedy,Crime",2123,1667
2003,"Action,Comedy,Crime",2124,1668
1996,"Action,Adventure,Thriller",2125,1326
1953,"Action,Sci-Fi",2126,1669
2008,"Drama,Thriller,War",2127,1670
2006,"Action,Adventure,Thriller",2128,1671
1994,Comedy,2129,826
1997,"Action,Sci-Fi,War",2130,1672
1929,"Comedy,Musical",2131,1673
1997,"Action,Crime,Thriller",2132,1674
2001,"Action,Drama,Romance",2133,1675
2017,"Action,Sci-Fi",2134,1676
2008,"Action,Adventure,Fantasy",2135,1677
2002,"Action,Horror,Sci-Fi",2136,1678
2002,"Action,Adventure,Fantasy",2137,937
2004,"Action,Fantasy,Sci-Fi",2138,1679
2008,"Action,Adventure,Fantasy",2139,1677
2006,"Mystery,Thriller",2140,1680
2007,"Action,Sci-Fi,Thriller",2141,1681
1996,"Action,Adventure,Thriller",2142,1326
2009 2010 2011,"Drama,Action & Adventure,Kids & Family,Science Fiction & Fantasy,Comedy",2143,1682
2003,"Action,Crime,Thriller",2144,1683
2008,"Action,Adventure,Sci-Fi",2145,983
2008,"Action,Sci-Fi,Thriller",2146,1684
2002,"Action,Crime,Thriller",2147,1685
2004,"Mystery,Thriller",2148,1686
2007,"Drama,Horror,Musical",2149,1687
2012,"Comedy,Horror",2150,1688
2009,"Biography,Crime,Drama",2151,1689
2010,"Biography,Drama",2152,1690
1990,"Drama,Fantasy,Romance",2153,1437
2001,"Action,Crime,Thriller",2154,1691
2005,"Crime,Drama,Thriller",2155,1692
2004,"Action,Adventure,Fantasy",2156,998
2009,"Action,Adventure,Fantasy",2157,781
1992,"Horror,Romance",2158,1693
2012,"Action,Fantasy,Horror",2159,1694
2004,"Crime,Thriller",2160,1695
2001,"Crime,Thriller",2161,1696
2007,"Crime,Thriller",2162,237
2011,"Action,Adventure,Crime",2163,1697
2007,Documentary,2164,566
2009,"Mystery,Thriller",2165,1698
2007,"Action,Fantasy,Thriller",2166,1699
2008,"Drama,History,Mystery",2167,1700
2010,"Action,Adventure,Thriller",2168,1701
2009,"Animation,Fantasy",2169,1702
2010,"Action,Adventure,Fantasy",2170,1026
2009,"Animation,Action,Adventure",2171,766
1983,"Action,Comedy,Sci-Fi",2172,1703
1984,"Comedy,Horror",2173,1704
1984,"Comedy,Fantasy",2174,1705
1995,"Action,Adventure,Fantasy",2175,1706
1997,Action,2176,1707
2006,"Action,Adventure,Fantasy",2177,994
1988,"Comedy,Fantasy",2178,1708
1980,"Action,Romance,Sci-Fi",2179,1709
1989,"Action,Adventure",2180,629
1989,"Comedy,Fantasy",2181,1710
2013 2014 2015,"Comedy,Animation",2182,1711
2013,"Animation,Adventure,Comedy",2183,21
1989,"Action,Adventure,Thriller",2184,1712
1937,"Comedy,Sport",2185,1713
2011,"Action,Adventure,Romance",2186,1714
1982,"Action,Adventure,Sci-Fi",2187,1715
2010,"Action,Adventure,Fantasy",2188,1026
2011,"Action,Drama,Sci-Fi",2189,785
2012,"Action,Adventure,Fantasy",2190,658
2011,"Action,Adventure,Sci-Fi",2191,787
2003,"Action,Adventure,Drama",2192,1716
1946,Comedy,2193,1717
1973,Drama,2194,1149
1990,"Action,Comedy,Crime",2195,1718
1997,"Crime,Drama,Mystery",2196,1353
1941,"Comedy,Musical",2197,76
1995,"Crime,Drama,Thriller",2198,1719
2000,"Comedy,Crime",2199,1720
1930,"Comedy,Musical",2200,1721
1990,"Crime,Drama",2201,1722
2007,"Biography,Crime,Drama",2202,1723
1940,"Comedy,Musical,Western",2203,1724
1938,Comedy,2204,1725
2003,"Crime,Drama,Mystery",2205,1726
2007,"Crime,Drama,Mystery",2206,555
2002,Thriller,2207,1042
1998,"Action,Crime,Drama",2208,1341
2005,"Comedy,Romance",2209,1150
1999,"Action,Western,Comedy",2210,1727
2008,Drama,2211,184
2006,"Biography,Drama",2212,1728
2000,"Drama,Fantasy,Sport",2213,1729
1996,"Drama,History",2214,1730
2012,"Biography,Drama,History",2215,1731
1935,"Comedy,Music,Musical",2216,1732
1997,"Drama,Romance,Sport",2217,1733
1932,"Action,Adventure",2218,1734
2005,Drama,2219,1735
1993,"Drama,Romance",2220,1399
1993,"Biography,Drama,History",2221,1407
2002,"Crime,Drama,History",2222,1736
1985,"Action,Adventure,Comedy",2223,1737
1989,"Comedy,Romance",2224,1738
1984,"Action,Adventure,Comedy",2225,1739
1989,"Action,Crime,Thriller",2226,106
1993,"Drama,Romance",2227,1399
2001,"Crime,Drama,Mystery",2228,159
2011,"Drama,Thriller",2229,1465
2012,"Crime,Drama,Thriller",2230,334
2010,"Action,Drama,Thriller",2231,1740
2008,"Action,Mystery,Thriller",2232,1741
2007,"Drama,Mystery,Thriller",2233,1158
2008,"Biography,Crime,Drama",2234,1742
1956,Drama,2235,356
1986,"Drama,Romance",2236,1743
1997 1998 1999,"Drama,Mystery & Suspense,Comedy",2237,1744
2006,"Drama,Mystery,Thriller",2238,1745
1993,Thriller,2239,1746
1986 1987 1988,"Comedy,Kids & Family",2240,1747
1996,"Comedy,Crime,Drama",2241,1082
2008,"Biography,Drama,History",2242,416
2003,"Crime,Drama,Thriller",2243,1471
2005 2006 2007,Drama,2244,1748
2001,"Crime,Drama,Thriller",2245,656
2002,"Crime,Drama",2246,1043
1956,Thriller,2247,1749
2009,Documentary,2248,11
1981,"Drama,Horror,Thriller",2249,1750
1986,"Drama,History,Thriller",2250,1751
2003,Documentary,2251,616
1974,Horror,2252,1752
1997,"Crime,Drama,Thriller",2253,253
2008,"Drama,History",2254,1753
2002 2003 2004,"Drama,Art House & International,Comedy",2255,1754
1995,"Comedy,Drama,Romance",2256,178
1997,"Drama,Mystery,Thriller",2257,799
1977,"Fantasy,Horror,Sci-Fi",2258,1755
1986,"Drama,Sport",2259,1756
1992,"Drama,Thriller",2260,639
1988,Drama,2261,274
1990,"Action,Drama,Sport",2262,1757
1983,"Comedy,Crime,Drama",2263,1758
1981,Drama,2264,1759
1988,"Comedy,Drama,Romance",2265,1760
1993,"Drama,Mystery,Thriller",2266,1761
1996,"Comedy,Drama,Romance",2267,584
2008,"Action,Crime,Drama",2268,801
2005,"Action,Drama,Mystery",2269,1762
2006,"Action,Crime,Drama",2270,694
2006,"Crime,Drama,Mystery",2271,204
2008,"Comedy,Crime,Drama",2272,192
1972,Drama,2273,1763
2002,"Action,Adventure,Thriller",2274,1764
2005,"Action,Adventure,Crime",2275,1765
2008,Documentary,2276,44
2015,Documentary,2277,373
2002,Documentary,2278,617
2006,Documentary,2279,28
2009,"Documentary,Crime,History",2280,1766
2006,"Drama,Mystery,Thriller",2281,1745
2008,Comedy,2282,1156
2011,Comedy,2283,701
2009,"Comedy,Crime,Romance",2284,1767
2002,"Comedy,Drama,Romance",2285,1768
1993,,2286,1769
1975,"Comedy,War",2287,1770
2001,"Animation,Action,Adventure",2288,131
2009,"Documentary,Music",2289,1771
1999,"Biography,Drama",2290,54
1990,"Comedy,Crime,Thriller",2291,1772
1996,"Action,Adventure,Drama",2292,620
2010,"Action,Adventure,Drama",2293,1773
1999,"Action,Crime,Romance",2294,1774
1995,"Action,Adventure,Romance",2295,1775
1996,"Comedy,Drama,Romance",2296,584
1994,"Action,Adventure,Biography",2297,1776
1997,"Action,Adventure,Drama",2298,1777
1982,"Drama,History,Mystery",2299,1778
2007,"Horror,Sci-Fi,Thriller",2300,1779
1975 1976 1977,Horror,2301,1780
2010,"Drama,Horror,Thriller",2302,1461
1989,Horror,2303,1463
1995,"Crime,Drama,Mystery",2304,451
1994,"Comedy,Crime",2305,1781
1983,"Action,Drama,Horror",2306,1782
1936,"Comedy,Musical,Romance",2307,421
2000,"Romance,Comedy,Musical",2308,1783
1933,"Comedy,Musical,Romance",2309,1784
1994 1995 1996,"Mystery & Suspense,Action & Adventure",2310,1785
2007,"Action,Comedy,Horror",2311,1786
1941,"Biography,Drama,History",2312,1787
1995,"Comedy,Crime",2313,1788
2006 2007 2008,"Action & Adventure,Horror",2314,1789
2010,"Action,Crime,Thriller",2315,1790
1996,"Action,Crime,Horror",2316,1791
1997,"Crime,Drama,Thriller",2317,253
2003,"Action,Thriller",2318,1792
1996,"Drama,Romance,War",2319,1793
2004,Drama,2320,1794
2001,"Action,Comedy,Crime",2321,1317
1993,"Crime,Drama,Thriller",2322,627
1987,"Action,Crime,Drama",2323,1795
2002,"Drama,Fantasy,Mystery",2324,1796
2006,"Action,Adventure,Drama",2325,1797
2008,"Comedy,Drama",2326,1118
2003,"Action,Romance,Western",2327,1798
1998 1999 2000,"Drama,Romance",2328,1799
1990,"Action,Adventure,Thriller",2329,1800
1987,"Action,Crime,Thriller",2330,1801
1992,"Action,Thriller",2331,1802
1998,"Action,Crime,Thriller",2332,1312
1990,"Crime,Drama,Mystery",2333,1803
1985,"Crime,Drama,Romance",2334,1804
1992,"Action,Crime,Drama",2335,1395
1994,"Action,Crime,Drama",2336,369
1997,"Action,Adventure,Drama",2337,1777
1998,"Action,Adventure,Crime",2338,1805
1991,"Crime,Thriller",2339,1806
2002,"Crime,Drama,Thriller",2340,402
2008,Drama,2341,184
1967,"Drama,Romance",2342,1807
1972,"Crime,Drama,Romance",2343,1808
2007,"Comedy,Drama",2344,648
2006,"Action,Crime,Drama",2345,694
2002,"Action,Drama,War",2346,1809
2008,"Action,Crime,Thriller",2347,186
2000,"Comedy,Drama,Fantasy",2348,1810
2005,"Comedy,Drama",2349,690
2009,"Action,Drama,Sport",2350,1811
2013,Drama,2351,181
2014,"Comedy,Drama",2352,232
2015,"Comedy,Drama,Music",2353,460
2003,"Comedy,Romance",2354,1812
2008,"Action,Adventure,Comedy",2355,1583
2006,"Comedy,Romance",2356,530
1998,"Action,Adventure,Comedy",2357,747
2012,"Drama,Thriller",2358,1445
2011,"Crime,Drama,Thriller",2359,1058
1998,"Action,Crime,Drama",2360,1341
2013,"Biography,Drama",2361,1813
2007,"Crime,Drama,Mystery",2362,555
2012,Drama,2363,688
2007,"Comedy,Sport",2364,1153
1986,"Drama,Sport",2365,1756
2014,"Drama,Sport",2366,1546
2011,"Biography,Drama,Sport",2367,1814
1999,"Biography,Drama,Sport",2368,1815
2000,"Action,Comedy,Crime",2369,1816
2010,"Biography,Drama,Sport",2370,1817
2010,"Biography,Drama",2371,1690
2009,"Comedy,Drama,Romance",2372,531
2013,"Action,Drama,Thriller",2373,333
2003,"Action,Adventure,Comedy",2374,1440
2004,"Action,Crime",2375,1818
2010,"Action,Crime,Drama",2376,1363
2003,"Biography,Drama,Sport",2377,1819
1984,"Drama,Sport",2378,1820
2005,"Drama,History,Sport",2379,1821
2000,"Crime,Drama,Sci-Fi",2380,1822
1980,"Crime,Drama,Mystery",2381,1823
1971,Drama,2382,513
1969,"Comedy,Drama",2383,1824
1933,"Comedy,Musical,War",2384,1825
1980,"Biography,Drama",2385,1826
1989 1990 1991,"Drama,Horror,Mystery & Suspense",2386,1827
1942,"Biography,Drama,Musical",2387,1828
1973,"Crime,Drama",2388,1829
1998 1999 2000,Comedy,2389,1830
1996,"Crime,Drama,Thriller",2390,602
2000,"Biography,Drama",2391,610
1968,Western,2392,1540
1991,"Comedy,Fantasy",2393,411
1974,"Crime,Drama,Mystery",2394,1831
1976,Drama,2395,1832
1993,"Comedy,Fantasy",2396,1833
2007,"Crime,Drama,Thriller",2397,534
2004,"Sci-Fi,Thriller",2398,1834
2011,"Crime,Drama,Mystery",2399,1835
1974,"Drama,Mystery,Thriller",2400,1836
1979,"Drama,Thriller",2401,1837
2004,"Drama,Thriller",2402,1838
1996,"Crime,Drama,Mystery",2403,1839
2006,"Drama,Mystery,Romance",2404,1840
1991,"Action,Crime,Thriller",2405,1841
1997,"Action,Crime,Romance",2406,1842
1986,"Crime,Drama",2407,1843
2002,"Action,Comedy,Crime",2408,833
2003,"Animation,Action,Adventure",2409,1844
2006,"Drama,Fantasy,Romance",2410,1845
2013,"Action,Adventure,Drama",2411,324
2008,"Drama,Sci-Fi,Thriller",2412,1846
2015,"Action,Comedy,Crime",2413,1847
1990,"Comedy,Romance",2414,1848
2001,"Drama,Romance",2415,1849
1988,"Drama,Music,Romance",2416,1850
2010,"Comedy,Crime,Drama",2417,1851
1991,,2418,1852
1997,"Biography,Drama",2419,1853
1999,Drama,2420,1401
1988,"Comedy,Drama",2421,1854
1986,"Action,Comedy,Horror",2422,1855
1996,"Comedy,Thriller",2423,1856
1974,Comedy,2424,1857
1999,"Comedy,Drama",2425,1858
1998,"Comedy,Sport",2426,1146
2003,Comedy,2427,243
2006,"Comedy,Drama,Fantasy",2428,545
2011,"Comedy,Romance",2429,708
2007,"Comedy,Romance",2430,236
2004,"Comedy,Romance",2431,631
2002,"Comedy,Romance",2432,1371
2008,"Action,Comedy",2433,386
2010,Comedy,2434,670
1998,"Action,Crime,Drama",2435,1341
1996,"Comedy,Drama,Romance",2436,584
2008,"Action,Crime,Drama",2437,801
1980,"Comedy,Sport",2438,1859
1988,"Drama,History,Sport",2439,1860
1988,"Comedy,Romance,Sport",2440,1861
1992,"Comedy,Drama,Sport",2441,1862
1994,"Comedy,Sport",2442,1863
1998,"Comedy,Sport",2443,1146
1991 1992 1993,"Drama,Sports & Fitness,Comedy",2444,1864
1930,Musical,2445,1865
1985,"Comedy,Western",2446,1866
2006,"Comedy,Sport",2447,1867
1932,"Adventure,Crime,Drama",2448,1868
1957,"Comedy,Musical,Romance",2449,1595
1954,"Fantasy,Musical,Romance",2450,1869
1940,"Comedy,Musical,Romance",2451,1870
1945 1946 1947,"Drama,Musical & Performing Arts,Classics",2452,1871
1921,Comedy,2453,1872
1967,"Adventure,Comedy,Drama",2454,1873
1946,"Crime,Drama,Film-Noir",2455,1874
1964,"Biography,Comedy,Musical",2456,1875
2000,"Drama,Horror,Mystery",2457,1876
1993,"Drama,Mystery,Romance",2458,1877
2001,"Action,Crime,Drama",2459,1878
2002,"Comedy,Crime",2460,1879
2013,Documentary,2461,444
1998,"Crime,Drama",2462,919
2008,"Crime,Drama,Thriller",2463,1880
1967,"Adventure,Comedy,Family",2464,1881
1987,"Adventure,Comedy,Family",2465,1882
1946,"Drama,Family,Fantasy",2466,1883
1977,"Adventure,Family,Fantasy",2467,1884
1948,"Drama,Family",2468,1885
1947,"Comedy,Drama,Family",2469,1886
1945,"Drama,Family",2470,1887
1946,"Drama,Family",2471,1888
1942,"Biography,Drama,Family",2472,1889
1944,"Comedy,Drama,Family",2473,1890
1993,Western,2474,1891
1959,"Adventure,Family,Fantasy",2475,1892
1954,"Adventure,Drama,Family",2476,1893
1951,"Drama,Family,Musical",2477,1894
1933,"Drama,Family,Romance",2478,1895
1939,"Animation,Adventure,Family",2479,1896
1944,"Drama,Family,Sport",2480,1897
1962,"Comedy,Family",2481,1898
1987,"Comedy,Fantasy,Horror",2482,326
1995,"Comedy,Drama,Family",2483,1899
1990,"Action,Adventure,Comedy",2484,942
2011,Comedy,2485,701
2004,"Comedy,Drama,Romance",2486,190
2005,"Comedy,Romance",2487,1150
2008,"Comedy,Romance",2488,290
2010,"Comedy,Romance",2489,292
2007,"Comedy,Romance",2490,236
2009,"Comedy,Romance",2491,289
2005,"Comedy,Drama,Romance",2492,1900
1977,"Animation,Family,Musical",2493,1901
1948,"Animation,Family,Music",2494,1902
1999,"Animation,Family,Fantasy",2495,1903
1944,"Animation,Family,Fantasy",2496,1904
1939 1940 1941,"Animation,Kids & Family,Musical & Performing Arts,Classics,Science Fiction & Fantasy",2497,1905
1946,"Animation,Family,Music",2498,1108
2002,"Drama,Action,Horror",2499,1906
1941,"Animation,Comedy,Family",2500,1907
1950,"Adventure,Family",2501,1908
1948,"Family,Drama",2502,1909
2009,"Comedy,Drama,Romance",2503,531
1996,"Comedy,Fantasy",2504,1910
1968,"Comedy,Family,Fantasy",2505,1911
1977,"Action,Adventure,Comedy",2506,1912
1980,"Adventure,Comedy,Family",2507,1913
1974,"Comedy,Family,Fantasy",2508,1914
1993,"Comedy,Family,Romance",2509,1915
1993,"Adventure,Comedy,Drama",2510,1916
1992,"Comedy,Drama,Family",2511,517
1998,"Comedy,Drama",2512,911
1995,"Comedy,Family,Fantasy",2513,1917
2013,"Comedy,Drama,Family",2514,1115
1982 1983 1984,"Drama,Kids & Family,Comedy",2515,1918
2010,Family,2516,1347
2008,"Comedy,Romance",2517,290
1997,"Comedy,Drama,Romance",2518,1919
2006,Comedy,2519,832
1999,"Adventure,Comedy,Fantasy",2520,1920
2011,"Action,Crime,Horror",2521,1921
2002,"Comedy,Drama,Romance",2522,1768
1995,"Comedy,Romance",2523,1922
1994,Comedy,2524,826
1990,"Adventure,Comedy,Fantasy",2525,1923
1993 1994 1995,"Action & Adventure,Science Fiction & Fantasy",2526,1924
1984,Comedy,2527,162
2015,"Adventure,Drama,Family",2528,1251
2014,Family,2529,1257
2014,"Comedy,Family",2530,731
2014,"Adventure,Family",2531,1252
2015,"Animation,Family",2532,1925
2008,"Drama,Family",2533,1262
2014,"Drama,Family,Sport",2534,1926
2002,"Action,Adventure,Comedy",2535,1002
2014,"Adventure,Family,Mystery",2536,1927
2006,"Adventure,Comedy,Family",2537,1928
2010,"Drama,Family",2538,1929
1996,"Crime,Drama,Thriller",2539,602
2014,"Action,Adventure,Drama",2540,1930
2006,"Drama,Sci-Fi,Thriller",2541,1931
2010,"Comedy,Family",2542,1242
2011,"Comedy,Family",2543,714
2009,"Comedy,Family",2544,1932
2008,"Adventure,Comedy,Family",2545,1933
2008,"Comedy,Drama,Family",2546,1934
2003,"Comedy,Family,Fantasy",2547,1024
2005,"Comedy,Drama,Family",2548,1177
1973,"Animation,Family,Musical",2549,1935
1997,"Drama,Family,Sport",2550,1936
2014,"Short,Drama",2551,1937
1995,"Adventure,Family,Fantasy",2552,818
2015,"Short,Drama",2553,1938
2014,"Documentary,Drama",2554,1939
2013,Documentary,2555,444
2008,Documentary,2556,44
2010,Documentary,2557,27
2006,"Action,Adventure,Thriller",2558,1671
2007,Documentary,2559,566
2010,"Documentary,History",2560,1447
2003,"Documentary,Biography",2561,1940
1973,"Crime,Drama",2562,1829
1971,"Crime,Mystery,Thriller",2563,1941
2008,"Documentary,Biography,History",2564,1942
2010,Documentary,2565,27
2008,"Documentary,Crime,Drama",2566,1943
2006,"Documentary,Drama",2567,1944
2014,"Comedy,Drama",2568,232
1988,"Documentary,Crime,Mystery",2569,1945
1996,"Documentary,Crime,Mystery",2570,1946
2004,Documentary,2571,581
2011,"Documentary,Comedy",2572,600
2013,"Documentary,Comedy",2573,1947
2009,Documentary,2574,11
1999,"Comedy,Family,Romance",2575,1948
1986,"Crime,Mystery,Romance",2576,1949
2015,Documentary,2577,373
2014,"Documentary,Adventure,Comedy",2578,1950
1983,"Drama,Mystery,Thriller",2579,1951
2011,Documentary,2580,45
2009,Documentary,2581,11
2006,Documentary,2582,28
2007,Documentary,2583,566
1997,"Documentary,Comedy,Crime",2584,1952
1989,Documentary,2585,1953
2008,"Documentary,Comedy",2586,1954
2012,Drama,2587,688
2012,"Comedy,Drama",2588,1393
1978,"Drama,Romance,War",2589,1955
1978,"Drama,Mystery,Thriller",2590,1956
1983,"Biography,Drama,Thriller",2591,1957
2010,Documentary,2592,27
1940,"Comedy,Drama,War",2593,1958
1940,"Biography,Drama,History",2594,1959
1979,Horror,2595,1960
1981,Drama,2596,1759
1994,"Comedy,Crime,Horror",2597,1961
1973,Horror,2598,482
1969,"Horror,Mystery,Sci-Fi",2599,1962
1974,"Horror,Thriller",2600,1963
1977,"Comedy,Horror",2601,1964
1962,Drama,2602,1965
1978,"Comedy,Sport",2603,1966
1976,"Crime,Action,Drama",2604,1967
1955,Mystery,2605,1968
1998,"Comedy,Drama,Fantasy",2606,1969
1964,"Drama,Thriller",2607,1970
1966,Western,2608,1971
1993,"Comedy,Family",2609,1237
1994,"Adventure,Comedy,Crime",2610,1972
1996,"Comedy,Sci-Fi",2611,1973
2004,"Comedy,Drama",2612,445
1998,"Comedy,Drama",2613,911
1999,"Comedy,Romance",2614,1160
1996 1997 1998,Comedy,2615,1974
1992,"Comedy,Romance,Thriller",2616,1975
1994,"Comedy,Drama,Family",2617,1213
2006,"Adventure,Comedy,Family",2618,1928
2008,"Adventure,Comedy,Family",2619,1933
1973,Horror,2620,482
2001,"Comedy,Family,Fantasy",2621,1976
2000,"Adventure,Comedy,Family",2622,1977
2010,"Action,Comedy,Fantasy",2623,1978
2001,"Adventure,Comedy,Drama",2624,1979
1987,"Comedy,Family,Fantasy",2625,1980
1998,Comedy,2626,394
2002,"Comedy,Romance",2627,1371
1998,"Adventure,Comedy,Western",2628,1981
1995,"Action,Crime,Drama",2629,1029
2000,"Comedy,Fantasy",2630,1982
1998,"Comedy,Romance",2631,389
1993,"Comedy,Sci-Fi",2632,1983
1996,"Action,Comedy,Crime",2633,1324
1991,"Action,Comedy",2634,1984
1987,"Adventure,Comedy,Sci-Fi",2635,1985
1987,Comedy,2636,811
1995,"Action,Adventure,Fantasy",2637,1706
1971,"Comedy,Crime,Mystery",2638,1986
1996,"Animation,Adventure,Comedy",2639,593
1998,"Comedy,Crime",2640,1987
1993,"Biography,Comedy,Musical",2641,1988
1995,"Horror,Thriller",2642,590
1999,"Action,Adventure,Thriller",2643,1989
2002,"Action,Adventure,Thriller",2644,1764
1995,"Action,Adventure,Sci-Fi",2645,1481
2003,Comedy,2646,243
2005,"Comedy,Romance",2647,1150
2007,"Comedy,Drama,Romance",2648,1990
2013,Comedy,2649,381
2000,"Comedy,Drama",2650,1991
1988,"Comedy,Drama,Romance",2651,1760
1921,"Drama,History",2652,1992
2009,"Comedy,Romance",2653,289
2007,"Drama,Fantasy,Mystery",2654,1993
1999,"Adventure,Comedy,Sci-Fi",2655,1994
2009,Comedy,2656,343
2008,"Action,Comedy,Crime",2657,1995
2010,Comedy,2658,670
2010,"Action,Comedy",2659,1996
2004,"Comedy,Horror",2660,1997
2007,"Action,Comedy",2661,1998
2005 2006 2007,Drama,2662,1748
2013,"Comedy,Fantasy",2663,1999
2007,Horror,2664,638
2001,"Comedy,Romance",2665,691
2001,"Comedy,Horror",2666,2000
2003,Comedy,2667,243
2013,Comedy,2668,381
2004,"Adventure,Comedy",2669,2001
2000,"Horror,Mystery",2670,2002
2006,"Comedy,Horror",2671,2003
2003,"Comedy,Romance",2672,1812
2012,Comedy,2673,387
2000,Comedy,2674,831
1997,"Horror,Mystery",2675,2004
1986,Comedy,2676,2005
1985,"Comedy,Drama",2677,183
2006,"Adventure,Comedy,Music",2678,2006
2004,Comedy,2679,1154
2004,"Comedy,Romance",2680,631
2011,"Action,Comedy,Crime",2681,2007
2011,"Action,Adventure,Comedy",2682,2008
2003,"Action,Adventure,Comedy",2683,1440
2012,"Comedy,Crime",2684,2009
2005,Documentary,2685,325
2004,Comedy,2686,1154
1986,"Animation,Family,Fantasy",2687,1162
1985,"Animation,Adventure,Family",2688,1227
2006,"Animation,Adventure,Comedy",2689,770
2011,"Fantasy,Horror,Mystery",2690,2010
2011,"Animation,Comedy,Family",2691,819
2008,"Animation,Comedy,Family",2692,2011
2015,Family,2693,706
1995,"Drama,Family,Fantasy",2694,2012
2001,"Action,Adventure,Comedy",2695,2013
2003,"Animation,Adventure,Comedy",2696,503
2002,"Comedy,Family,Fantasy",2697,2014
2001,"Animation,Drama,Fantasy",2698,2015
2005,"Documentary,Drama",2699,2016
1925,"Drama,Romance",2700,2017
1994,"Documentary,Music",2701,2018
1924,"Drama,Thriller",2702,2019
1925,"Action,Comedy,Drama",2703,2020
1928,"Drama,Romance,Western",2704,2021
1989,"Action,Drama,Family",2705,2022
1986,"Action,Family,Romance",2706,2023
2004,"Adventure,Family,Fantasy",2707,139
1988,"Documentary,Music",2708,2024
2002,"Documentary,Music",2709,2025
2008,"Adventure,Animation,Comedy",2710,2026
1993,"Comedy,Drama,Family",2711,1099
1984,"Action,Crime,Thriller",2712,2027
1994 1995 1996,"Comedy,Kids & Family",2713,2028
1994,"Comedy,Crime,Family",2714,2029
1968,"Comedy,Family",2715,2030
2009,"Comedy,Drama,Family",2716,2031
2003,"Comedy,Family,Fantasy",2717,1024
