Language,Country,original_index,unique_index
English,"USA,Germany,UK",2802,332
English,USA,2803,0
English,USA,2804,0
English,USA,2805,0
English,USA,2806,0
English,USA,2807,0
English,USA,2808,0
English,USA,2809,0
English,"France,USA",2810,7
English,USA,2811,0
"English,Latin,French",USA,2812,535
"English,German","USA,France",2813,536
"English,Yiddish,German",USA,2814,537
"English,Polish",USA,2815,313
"English,German",USA,2816,33
English,USA,2817,0
"English,Spanish",USA,2818,15
English,USA,2819,0
English,USA,2820,0
English,"UK,USA",2821,16
English,USA,2822,0
English,USA,2823,0
English,USA,2824,0
English,USA,2825,0
English,USA,2826,0
English,USA,2827,0
English,USA,2828,0
English,USA,2829,0
English,"USA,Australia",2830,25
English,USA,2831,0
English,USA,2832,0
English,USA,2833,0
English,USA,2834,0
"English,Klingon",USA,2835,188
English,USA,2836,0
English,USA,2837,0
English,USA,2838,0
English,USA,2839,0
English,USA,2840,0
English,USA,2841,0
English,USA,2842,0
"English,Russian,Polish",USA,2843,538
English,USA,2844,0
English,USA,2845,0
English,USA,2846,0
"English,Spanish",USA,2847,15
English,USA,2848,0
English,USA,2849,0
English,USA,2850,0
English,"USA,Hong Kong",2851,51
English,"USA,France",2852,90
English,USA,2853,0
English,USA,2854,0
English,USA,2855,0
English,"Germany,USA",2856,110
English,USA,2857,0
English,USA,2858,0
English,USA,2859,0
English,"USA,Taiwan,Japan",2860,539
English,"UK,USA",2861,16
English,"USA,Canada",2862,39
English,"USA,Hungary",2863,540
English,USA,2864,0
English,USA,2865,0
English,"USA,Germany",2866,14
English,USA,2867,0
"English,Spanish,German",USA,2868,109
English,USA,2869,0
"English,Italian,German,French",USA,2870,541
English,"USA,Canada",2871,39
English,USA,2872,0
English,USA,2873,0
English,USA,2874,0
English,USA,2875,0
English,USA,2876,0
"English,Spanish",USA,2877,15
English,USA,2878,0
English,"Japan,USA",2879,31
English,USA,2880,0
English,"Hungary,USA",2881,222
English,"USA,UK,France",2882,212
English,USA,2883,0
English,USA,2884,0
"English,French",USA,2885,26
English,USA,2886,0
English,"USA,Australia",2887,25
English,USA,2888,0
English,USA,2889,0
English,USA,2890,0
English,USA,2891,0
English,USA,2892,0
English,"Canada,USA",2893,86
English,USA,2894,0
English,USA,2895,0
English,USA,2896,0
English,USA,2897,0
"English,German,Russian",USA,2898,181
English,USA,2899,0
English,USA,2900,0
English,USA,2901,0
English,USA,2902,0
English,"Hong Kong,USA",2903,542
English,USA,2904,0
English,USA,2905,0
English,USA,2906,0
English,USA,2907,0
English,USA,2908,0
English,"USA,Hong Kong",2909,51
English,"USA,France",2910,90
English,USA,2911,0
English,USA,2912,0
English,USA,2913,0
English,"USA,United Arab Emirates",2914,543
"English,Spanish",USA,2915,15
English,USA,2916,0
English,USA,2917,0
"English,Japanese","USA,Japan",2918,233
"English,Romanian",USA,2919,544
English,"USA,Canada",2920,39
English,USA,2921,0
"English,Spanish,Chinese",USA,2922,520
"English,Japanese",USA,2923,99
English,USA,2924,0
"English,Swedish",USA,2925,169
English,USA,2926,0
English,USA,2927,0
English,USA,2928,0
English,USA,2929,0
English,USA,2930,0
English,USA,2931,0
English,USA,2932,0
English,USA,2933,0
English,USA,2934,0
English,USA,2935,0
English,"USA,India",2936,361
English,USA,2937,0
English,USA,2938,0
English,USA,2939,0
English,USA,2940,0
English,USA,2941,0
English,USA,2942,0
"English,Latin","USA,Japan",2943,545
English,USA,2944,0
English,USA,2945,0
English,USA,2946,0
English,USA,2947,0
English,USA,2948,0
English,USA,2949,0
English,USA,2950,0
English,USA,2951,0
English,USA,2952,0
English,USA,2953,0
English,USA,2954,0
English,USA,2955,0
English,USA,2956,0
English,USA,2957,0
English,USA,2958,0
English,USA,2959,0
English,USA,2960,0
English,USA,2961,0
English,USA,2962,0
"English,Berber languages,French",USA,2963,546
English,USA,2964,0
English,USA,2965,0
English,USA,2966,0
English,USA,2967,0
English,USA,2968,0
English,USA,2969,0
English,USA,2970,0
"English,Russian","USA,France,South Africa",2971,547
English,USA,2972,0
English,USA,2973,0
English,USA,2974,0
English,USA,2975,0
English,USA,2976,0
English,USA,2977,0
English,USA,2978,0
English,USA,2979,0
English,USA,2980,0
English,"South Korea,USA",2981,548
"English,Latin",USA,2982,245
English,USA,2983,0
English,USA,2984,0
English,"Belgium,USA,France",2985,549
English,"Belgium,USA",2986,550
"English,Korean","South Korea,USA",2987,551
English,USA,2988,0
English,USA,2989,0
English,USA,2990,0
English,USA,2991,0
English,USA,2992,0
"English,Latin",USA,2993,245
English,USA,2994,0
"English,Russian,French,Polish,German",USA,2995,552
English,USA,2996,0
English,USA,2997,0
English,"USA,UK,Australia",2998,162
English,USA,2999,0
English,USA,3000,0
English,USA,3001,0
English,"Germany,USA",3002,110
"English,Spanish",USA,3003,15
English,"Hungary,UK,France,Australia,USA,New Zealand",3004,553
English,USA,3005,0
English,USA,3006,0
"English,American Sign Language",USA,3007,74
English,USA,3008,0
"English,Dutch","Netherlands,USA",3009,554
English,USA,3010,0
"English,Polish","Australia,USA",3011,555
English,"USA,Guatemala,South Korea",3012,556
English,USA,3013,0
English,USA,3014,0
English,USA,3015,0
English,USA,3016,0
"English,Spanish",USA,3017,15
English,USA,3018,0
English,USA,3019,0
English,USA,3020,0
English,USA,3021,0
English,USA,3022,0
English,USA,3023,0
"English,Spanish,Portuguese",USA,3024,365
"English,French",USA,3025,26
English,USA,3026,0
"English,French",USA,3027,26
English,USA,3028,0
English,USA,3029,0
English,USA,3030,0
English,USA,3031,0
English,USA,3032,0
English,USA,3033,0
English,USA,3034,0
"English,Spanish",USA,3035,15
"English,French,Italian",USA,3036,366
English,USA,3037,0
English,USA,3038,0
English,USA,3039,0
English,USA,3040,0
English,USA,3041,0
English,USA,3042,0
English,USA,3043,0
English,USA,3044,0
English,USA,3045,0
English,USA,3046,0
English,USA,3047,0
English,USA,3048,0
"English,Italian",USA,3049,5
English,USA,3050,0
English,USA,3051,0
English,USA,3052,0
English,USA,3053,0
"English,French",USA,3054,26
English,USA,3055,0
English,USA,3056,0
English,USA,3057,0
English,USA,3058,0
English,USA,3059,0
English,USA,3060,0
English,USA,3061,0
"English,Swedish,Norwegian,Danish,Icelandic,French",USA,3062,557
English,USA,3063,0
English,USA,3064,0
English,"USA,UK",3065,41
"English,Spanish",USA,3066,15
English,USA,3067,0
English,USA,3068,0
English,USA,3069,0
"English,Scottish Gaelic","UK,USA",3070,558
English,USA,3071,0
English,USA,3072,0
English,USA,3073,0
English,USA,3074,0
"English,Irish",USA,3075,559
English,USA,3076,0
English,USA,3077,0
English,USA,3078,0
English,USA,3079,0
English,USA,3080,0
English,USA,3081,0
English,USA,3082,0
"English,French",USA,3083,26
English,USA,3084,0
English,USA,3085,0
English,USA,3086,0
English,USA,3087,0
English,USA,3088,0
English,USA,3089,0
English,USA,3090,0
English,USA,3091,0
"English,Spanish",USA,3092,15
"English,German",USA,3093,33
English,USA,3094,0
"English,French",USA,3095,26
"English,Japanese",USA,3096,99
English,USA,3097,0
"English,French",USA,3098,26
English,USA,3099,0
English,USA,3100,0
English,USA,3101,0
English,USA,3102,0
English,USA,3103,0
"English,Spanish",USA,3104,15
English,USA,3105,0
"English,French",USA,3106,26
English,USA,3107,0
English,USA,3108,0
English,USA,3109,0
English,"Italy,USA",3110,150
English,USA,3111,0
"English,Spanish,French,German,Italian",USA,3112,560
"English,Sioux,French",USA,3113,561
English,USA,3114,0
"English,Thai",USA,3115,483
"English,Hawaiian",USA,3116,180
"English,Italian",USA,3117,5
English,USA,3118,0
English,USA,3119,0
"English,Spanish",USA,3120,15
English,USA,3121,0
English,USA,3122,0
English,USA,3123,0
"English,Russian,Hungarian",USA,3124,562
English,USA,3125,0
English,USA,3126,0
English,USA,3127,0
"English,Spanish",USA,3128,15
"English,Turkish",USA,3129,495
"English,Pushto",USA,3130,563
"English,Korean,French,Japanese,Czech","South Korea,Czech Republic,USA,France",3131,564
English,USA,3132,0
English,"Australia,USA",3133,46
"English,Greenlandic","USA,UK",3134,565
English,"USA,UK",3135,41
"English,German",USA,3136,33
English,USA,3137,0
English,USA,3138,0
English,USA,3139,0
English,USA,3140,0
"English,Spanish",USA,3141,15
English,USA,3142,0
English,USA,3143,0
English,"USA,Hungary,UK",3144,566
English,"USA,UK",3145,41
"English,Arabic,Italian",USA,3146,567
English,USA,3147,0
English,USA,3148,0
English,USA,3149,0
English,USA,3150,0
English,"Austria,UK,USA",3151,568
English,USA,3152,0
English,USA,3153,0
English,"Australia,USA",3154,46
"English,Swahili",USA,3155,48
English,USA,3156,0
English,USA,3157,0
English,USA,3158,0
English,USA,3159,0
"English,Italian",USA,3160,5
English,USA,3161,0
English,USA,3162,0
English,USA,3163,0
English,USA,3164,0
English,"USA,Canada",3165,39
English,USA,3166,0
English,"Canada,USA",3167,86
"English,Cantonese",USA,3168,202
English,USA,3169,0
English,USA,3170,0
English,USA,3171,0
English,USA,3172,0
"English,German",USA,3173,33
English,USA,3174,0
English,USA,3175,0
English,USA,3176,0
English,USA,3177,0
English,USA,3178,0
"English,Spanish",USA,3179,15
English,USA,3180,0
English,USA,3181,0
"English,Hebrew,Russian",USA,3182,498
English,USA,3183,0
English,"USA,France",3184,90
English,USA,3185,0
English,USA,3186,0
"English,Italian",USA,3187,5
"English,Spanish",USA,3188,15
English,USA,3189,0
English,USA,3190,0
English,USA,3191,0
"English,Irish","USA,Ireland",3192,569
English,"Canada,USA",3193,86
English,"USA,Canada",3194,39
English,USA,3195,0
English,USA,3196,0
English,"USA,Germany",3197,14
English,USA,3198,0
English,"Norway,Sweden,USA",3199,570
English,"USA,France,Ireland,UK",3200,571
English,USA,3201,0
English,USA,3202,0
"English,Apache languages,Spanish",USA,3203,572
"English,Spanish","Japan,USA",3204,573
English,"UK,Germany,France,USA,Japan",3205,574
English,USA,3206,0
English,USA,3207,0
"English,French","USA,Germany",3208,108
"English,Norwegian,Portuguese","USA,Norway,Brazil",3209,575
"English,Hindi","India,USA",3210,576
English,USA,3211,0
English,"USA,Germany,Canada",3212,288
"English,Mandarin","USA,UK",3213,379
English,USA,3214,0
English,USA,3215,0
English,USA,3216,0
English,USA,3217,0
"English,Spanish","Spain,USA",3218,488
English,"UK,Russia,Ireland,Luxembourg,USA",3219,577
"English,French,Italian",USA,3220,366
"English,Italian","USA,Italy,Spain",3221,578
English,"UK,USA",3222,16
English,USA,3223,0
"English,German",USA,3224,33
English,"USA,France",3225,90
English,USA,3226,0
"English,Persian",USA,3227,529
"English,Arabic",USA,3228,73
"English,Irish",USA,3229,559
English,"USA,UK",3230,41
English,USA,3231,0
"English,Japanese,German,French","USA,Japan",3232,579
English,USA,3233,0
English,USA,3234,0
English,USA,3235,0
"English,French","UK,France,USA",3236,580
English,"USA,France,UK,Japan",3237,581
"English,Armenian","USA,Hungary",3238,582
English,"USA,Canada",3239,39
"English,German","USA,UK",3240,199
"English,American Sign Language",USA,3241,74
"Japanese,English",USA,3242,583
English,USA,3243,0
"English,German,French,Hebrew,Arabic,Italian,Greek,Russian","France,Canada,USA",3244,584
English,"Canada,USA",3245,86
English,"USA,Germany",3246,14
English,USA,3247,0
English,USA,3248,0
English,USA,3249,0
"English,Vietnamese",USA,3250,305
English,USA,3251,0
English,"USA,Germany",3252,14
English,"USA,Italy,France",3253,585
English,USA,3254,0
English,"USA,Germany",3255,14
English,USA,3256,0
"English,Dutch,Spanish","France,USA",3257,586
English,USA,3258,0
English,USA,3259,0
"English,Sioux",USA,3260,587
English,USA,3261,0
English,USA,3262,0
English,"Australia,USA,Israel,UK",3263,588
English,USA,3264,0
English,USA,3265,0
English,"UK,USA",3266,16
English,USA,3267,0
"English,Hebrew,Spanish",USA,3268,589
"English,Arabic",USA,3269,73
English,USA,3270,0
"English,Mandarin,Kinyarwanda","USA,China,India,Kenya,Rwanda",3271,590
English,USA,3272,0
"English,Latin",USA,3273,245
"English,Spanish","USA,Cuba,Canada",3274,591
English,USA,3275,0
"English,Italian",USA,3276,5
English,USA,3277,0
English,"USA,UK",3278,41
"English,French,Hindi,Russian",USA,3279,592
English,USA,3280,0
English,USA,3281,0
English,USA,3282,0
English,USA,3283,0
English,USA,3284,0
English,USA,3285,0
"English,French,German,Italian","USA,Czech Republic,UK",3286,593
English,"UK,USA",3287,16
"English,Spanish",USA,3288,15
English,USA,3289,0
English,USA,3290,0
English,USA,3291,0
"English,Zulu","USA,South Africa,Netherlands,UK",3292,594
English,"UK,USA",3293,16
English,"UK,USA",3294,16
English,USA,3295,0
English,USA,3296,0
English,USA,3297,0
English,USA,3298,0
English,USA,3299,0
English,USA,3300,0
English,USA,3301,0
English,USA,3302,0
English,USA,3303,0
English,USA,3304,0
English,USA,3305,0
"English,French",USA,3306,26
English,USA,3307,0
English,USA,3308,0
"English,Hindi",USA,3309,410
"English,Mandarin",USA,3310,242
English,"UK,USA",3311,16
English,USA,3312,0
English,USA,3313,0
"English,Spanish",USA,3314,15
English,USA,3315,0
English,USA,3316,0
English,USA,3317,0
English,USA,3318,0
English,USA,3319,0
English,"USA,Spain",3320,155
English,USA,3321,0
English,"France,Belgium,USA",3322,595
English,USA,3323,0
English,USA,3324,0
English,USA,3325,0
English,USA,3326,0
English,USA,3327,0
English,USA,3328,0
English,USA,3329,0
English,"Canada,USA",3330,86
"English,Spanish",USA,3331,15
English,USA,3332,0
English,USA,3333,0
English,USA,3334,0
English,"USA,UK",3335,41
"English,Spanish",USA,3336,15
English,USA,3337,0
English,USA,3338,0
"English,French",USA,3339,26
English,USA,3340,0
English,USA,3341,0
English,USA,3342,0
"English,American Sign Language,Dutch,Italian,Russian,Swahili",USA,3343,596
English,USA,3344,0
English,USA,3345,0
English,USA,3346,0
English,USA,3347,0
English,USA,3348,0
English,USA,3349,0
English,USA,3350,0
English,"UK,USA",3351,16
English,USA,3352,0
English,USA,3353,0
English,"USA,France",3354,90
English,"USA,Germany,Hungary",3355,338
English,"UK,USA",3356,16
"English,Italian,Latin,German","USA,France",3357,597
English,USA,3358,0
"English,French",USA,3359,26
"English,German",USA,3360,33
English,"USA,Canada,Australia",3361,598
English,USA,3362,0
English,USA,3363,0
English,USA,3364,0
English,USA,3365,0
"English,Korean,French",USA,3366,599
"English,Italian,Spanish","France,USA",3367,600
"English,Italian,Spanish","Germany,USA",3368,601
English,"USA,Canada",3369,39
English,USA,3370,0
"English,Russian","USA,Germany,Canada",3371,602
"English,Russian,Ukrainian,German,Arabic","USA,Germany",3372,603
English,"USA,Germany,Canada",3373,288
English,USA,3374,0
"English,German",USA,3375,33
English,"Czech Republic,USA",3376,604
English,"UK,USA",3377,16
English,USA,3378,0
English,"UK,USA",3379,16
English,USA,3380,0
English,USA,3381,0
English,USA,3382,0
English,"USA,Canada",3383,39
English,USA,3384,0
English,USA,3385,0
English,USA,3386,0
English,USA,3387,0
English,USA,3388,0
English,USA,3389,0
English,USA,3390,0
"English,French,Portuguese,Spanish",USA,3391,605
English,USA,3392,0
"English,Spanish,Dutch",USA,3393,606
English,USA,3394,0
English,"USA,Canada",3395,39
English,"USA,Germany",3396,14
"English,Japanese","USA,UK",3397,607
English,USA,3398,0
English,"Canada,USA",3399,86
English,USA,3400,0
"Japanese,English","Japan,USA",3401,346
English,USA,3402,0
English,USA,3403,0
English,USA,3404,0
English,USA,3405,0
English,USA,3406,0
English,USA,3407,0
English,USA,3408,0
English,USA,3409,0
English,USA,3410,0
English,USA,3411,0
English,USA,3412,0
English,USA,3413,0
English,USA,3414,0
English,USA,3415,0
English,USA,3416,0
English,USA,3417,0
English,USA,3418,0
English,USA,3419,0
English,USA,3420,0
English,"USA,Canada",3421,39
"Spanish,English",USA,3422,175
English,USA,3423,0
English,USA,3424,0
English,USA,3425,0
English,USA,3426,0
English,USA,3427,0
"English,Spanish","USA,Romania,Spain",3428,608
English,USA,3429,0
English,USA,3430,0
English,USA,3431,0
"English,Serbo-Croatian",USA,3432,122
English,USA,3433,0
English,USA,3434,0
English,USA,3435,0
"English,Portuguese",USA,3436,30
English,USA,3437,0
English,USA,3438,0
English,USA,3439,0
English,"UK,USA",3440,16
English,USA,3441,0
English,USA,3442,0
English,"USA,Canada",3443,39
English,USA,3444,0
"English,Spanish",USA,3445,15
"English,German,Vietnamese,Swahili","USA,Canada",3446,609
English,USA,3447,0
English,"Germany,USA",3448,110
English,USA,3449,0
English,USA,3450,0
"English,Spanish",USA,3451,15
English,USA,3452,0
English,"USA,Canada",3453,39
"English,Swedish","USA,Sweden",3454,610
"English,Spanish",USA,3455,15
English,"Australia,USA",3456,46
English,USA,3457,0
English,USA,3458,0
English,USA,3459,0
English,"USA,Poland",3460,611
English,USA,3461,0
English,USA,3462,0
English,USA,3463,0
English,USA,3464,0
English,USA,3465,0
English,USA,3466,0
"Spanish,English","USA,Mexico",3467,612
English,USA,3468,0
English,USA,3469,0
English,USA,3470,0
English,"USA,UK",3471,41
English,USA,3472,0
English,USA,3473,0
English,USA,3474,0
English,USA,3475,0
English,USA,3476,0
English,USA,3477,0
English,"Spain,USA",3478,613
English,"USA,China",3479,183
English,"USA,Colombia",3480,614
English,USA,3481,0
English,USA,3482,0
English,USA,3483,0
English,USA,3484,0
English,"UK,USA",3485,16
English,"USA,Australia",3486,25
English,USA,3487,0
English,USA,3488,0
English,USA,3489,0
"English,French","France,USA",3490,615
English,USA,3491,0
English,USA,3492,0
English,USA,3493,0
English,USA,3494,0
"English,French",USA,3495,26
English,USA,3496,0
English,"USA,UK",3497,41
"English,Italian,Spanish",USA,3498,63
"English,Spanish",USA,3499,15
English,USA,3500,0
English,"UK,France,USA,Ireland",3501,616
English,USA,3502,0
"English,German,Thai","UK,France,Germany,Ireland,USA",3503,617
English,USA,3504,0
"English,Hindi","UK,France,USA",3505,618
English,"USA,Australia",3506,25
English,USA,3507,0
English,USA,3508,0
English,USA,3509,0
"English,French",USA,3510,26
English,USA,3511,0
"English,Portuguese,French","UK,USA,France",3512,619
English,"UK,USA,France,Germany",3513,620
"English,French","USA,France",3514,510
English,USA,3515,0
