flight,act_arr_time,original_index,unique_index,count
AA-4277-CVG-JFK,1:43 p.m.,2366,41,15.0
AA-789-ORD-DEN,3:13 p.m.,2367,42,11.0
AA-85-JFK-SFO,6:43 p.m.,2368,44,14.0
AA-3786-IAH-ORD,6:15 p.m.,2369,46,11.0
AA-222-LAX-BOS,3:14 p.m.,2370,47,14.0
UA-3099-PHX-PHL,5:38 p.m.,2371,357,9.0
AA-4198-ORD-CLE,12:50 p.m.,2372,30,9.0
CO-45-EWR-MIA,6:36 p.m.,2373,335,14.0
AA-3809-PHX-LAX,6:19 a.m.,2374,48,15.0
AA-59-JFK-SFO,11:12 a.m.,2375,49,14.0
