RatingCount,original_index,unique_index
89,7086,73
,7087,29
558,7088,5728
636,7089,5729
382,7090,5730
"17,820",7091,5731
"3,954",7092,5732
"1,708",7093,721
"15,626",7094,5733
"21,591",7095,5734
"2,119",7096,657
447,7097,1520
18,7098,1016
50,7099,1475
23,7100,1476
26,7101,476
63,7102,2771
26,7103,476
49,7104,2600
468,7105,3932
11,7106,5567
330,7107,3458
"26,943",7108,5735
"22,882",7109,5736
"1,240",7110,5737
167,7111,2760
22,7112,1474
31,7113,1321
"4,507",7114,5738
"3,527",7115,5739
"9,554",7116,5740
"8,173",7117,5741
"7,170",7118,5742
"3,045",7119,5743
356,7120,499
"7,611",7121,4168
36,7122,461
,7123,29
439,7124,4734
20,7125,1014
55,7126,2793
239,7127,233
30,7128,431
260,7129,1922
252,7130,4997
"1,395",7131,3545
960,7132,682
787,7133,5744
567,7134,5191
854,7135,5745
"2,612",7136,5746
743,7137,3522
"1,763",7138,5165
"1,785",7139,5747
650,7140,5748
"1,449",7141,5749
895,7142,5750
"3,933",7143,5441
"7,528",7144,5751
982,7145,4404
"2,390",7146,5752
876,7147,3157
"2,296",7148,5753
895,7149,5750
"1,189",7150,4547
"1,816",7151,2922
"3,370",7152,5754
"1,037",7153,5221
"1,354",7154,3071
272,7155,752
"1,051",7156,3003
"1,185",7157,492
"1,033",7158,5755
941,7159,5756
865,7160,5757
"1,835",7161,5758
"1,496",7162,5759
"1,540",7163,5760
"1,165",7164,5761
976,7165,1862
"1,120",7166,5762
"2,011",7167,5763
952,7168,5421
432,7169,4611
713,7170,5382
896,7171,5764
541,7172,5765
"1,496",7173,5759
687,7174,5766
"8,154",7175,5767
"7,146",7176,5768
26,7177,476
100,7178,3502
"2,857",7179,5769
153,7180,802
860,7181,4662
"2,157",7182,5770
435,7183,5771
"1,508",7184,5772
404,7185,5773
123,7186,1414
432,7187,4611
528,7188,5774
220,7189,4562
"1,301",7190,5775
631,7191,5776
210,7192,442
"1,306",7193,5777
"1,159",7194,5778
884,7195,1716
"1,075",7196,5779
"1,177",7197,5780
"3,458",7198,5781
"1,620",7199,5782
"8,119",7200,5783
599,7201,5784
680,7202,2812
"1,049",7203,3802
"4,061",7204,5785
"3,004",7205,5786
"2,833",7206,5787
699,7207,3538
"3,628",7208,5788
"90,616",7209,5789
"5,625",7210,5790
"1,420",7211,5791
"10,001",7212,5792
905,7213,47
"2,367",7214,622
"2,406",7215,5793
728,7216,4926
129,7217,50
112,7218,2799
391,7219,3512
"1,218",7220,3280
385,7221,5794
598,7222,4032
,7223,29
"1,691",7224,5795
902,7225,2800
232,7226,2796
946,7227,5796
"4,190",7228,5797
"2,314",7229,5798
"1,885",7230,2874
"8,034",7231,5799
"2,974",7232,5800
"10,008",7233,5801
"4,193",7234,5802
"1,189",7235,4547
"1,653",7236,5803
719,7237,5073
697,7238,5804
177,7239,438
"1,134",7240,5805
"4,268",7241,5806
"2,110",7242,2833
"3,644",7243,5807
"20,512",7244,5808
"1,255",7245,5809
"2,583",7246,5810
220,7247,4562
707,7248,5811
566,7249,5812
395,7250,733
"6,609",7251,5813
37,7252,5814
353,7253,5815
36,7254,461
"3,927",7255,5816
231,7256,3835
23,7257,1476
6,7258,4565
884,7259,1716
600,7260,762
818,7261,649
750,7262,5817
804,7263,249
"2,265",7264,5818
"1,384",7265,1810
"1,329",7266,5819
"6,393",7267,5820
"1,218",7268,3280
"11,740",7269,5821
"23,799",7270,5822
"22,939",7271,5823
"11,356",7272,5824
"14,990",7273,5825
"17,357",7274,5826
"33,147",7275,5827
"15,884",7276,5828
"6,631",7277,5829
727,7278,3787
"7,313",7279,4626
"21,828",7280,5830
"2,407",7281,5831
"4,933",7282,5832
"2,868",7283,5833
"2,409",7284,2637
170,7285,1489
270,7286,460
39,7287,3247
50,7288,1475
41,7289,2601
"37,668",7290,5834
9,7291,185
"1,762",7292,5835
"5,122",7293,5836
393,7294,5485
434,7295,3831
824,7296,5837
"2,063",7297,4769
641,7298,5838
"1,855",7299,5839
"58,404",7300,5840
"115,803",7301,5841
723,7302,5842
409,7303,4156
61,7304,4808
,7305,29
"36,805",7306,5843
"49,378",7307,5844
"29,525",7308,5845
"62,670",7309,5846
"3,240",7310,5847
"3,514",7311,5848
457,7312,5849
"4,395",7313,5850
"6,684",7314,5851
"1,574",7315,5852
"1,549",7316,5853
"1,149",7317,4624
"3,328",7318,5854
"5,813",7319,5855
260,7320,1922
244,7321,3952
"18,364",7322,5856
"12,735",7323,5857
"24,439",7324,5858
"85,855",7325,5859
"119,611",7326,5860
16,7327,193
30,7328,431
"5,084",7329,5861
270,7330,460
,7331,29
"3,608",7332,5862
"3,468",7333,5863
,7334,29
58,7335,1064
"12,560",7336,5864
"54,591",7337,5865
"19,732",7338,5866
"87,226",7339,5867
"3,779",7340,5868
152,7341,5869
"1,460",7342,5870
"24,530",7343,5871
"15,903",7344,5872
"2,937",7345,3666
"16,461",7346,5873
"21,544",7347,5874
"24,068",7348,5875
135,7349,3838
"20,698",7350,5876
"37,378",7351,5877
"57,604",7352,5878
141,7353,586
"2,436",7354,5879
"9,787",7355,5880
"36,532",7356,5881
684,7357,484
"3,892",7358,5882
123,7359,1414
41,7360,2601
"18,692",7361,5883
"48,072",7362,5884
"28,110",7363,5885
"13,313",7364,5886
"16,865",7365,5887
411,7366,5464
"1,192",7367,5888
"1,650",7368,5889
"1,015",7369,88
"2,479",7370,5890
"12,778",7371,5891
"29,301",7372,4128
126,7373,1003
"40,487",7374,5892
"7,032",7375,5893
"690,684",7376,5894
"164,930",7377,5895
"1,516",7378,5896
"781,237",7379,5897
"176,977",7380,5898
672,7381,2837
"1,616",7382,465
372,7383,5899
186,7384,832
"97,638",7385,5900
253,7386,3947
892,7387,5901
202,7388,1567
"15,697",7389,5902
