RatingCount,ReviewCount,original_index,unique_index
"369,064","844 user,183 critic",2161,2101
"236,797","286 user,235 critic",2162,2102
"307,028","405 user,375 critic",2163,2103
"1,095","11 user,5 critic",2164,2104
"190,980","427 user,293 critic",2165,2105
"170,128","677 user,273 critic",2166,2106
"189,164","380 user,258 critic",2167,2107
"250,223","736 user,419 critic",2168,2108
"131,922","268 user,304 critic",2169,2109
"216,248","631 user,341 critic",2170,2110
"103,585","241 user,259 critic",2171,2111
"45,312","216 user,90 critic",2172,2112
"127,004","236 user,174 critic",2173,2113
"240,610","433 user,181 critic",2174,2114
"177,318","525 user,135 critic",2175,2115
"177,199","1,002 user,178 critic",2176,2116
"229,320","2,361 user,430 critic",2177,2117
"171,530","294 user,103 critic",2178,2118
"69,193","261 user,115 critic",2179,2119
"248,827","790 user,177 critic",2180,2120
"124,337","182 user,78 critic",2181,2121
"17,567","58 user,115 critic",2182,2122
"16,558","68 user,117 critic",2183,2123
"67,786","301 user,106 critic",2184,2124
"10,130","67 user,35 critic",2185,2125
"206,822","543 user,432 critic",2186,2126
"89,173","270 user,153 critic",2187,2127
"206,167","448 user,303 critic",2188,2128
"238,362","421 user,318 critic",2189,2129
"199,287","712 user,455 critic",2190,2130
"183,365","329 user,284 critic",2191,2131
"159,673","685 user,236 critic",2192,2132
"4,490","56 user,24 critic",2193,2133
"10,511","70 user,37 critic",2194,2134
"45,525","162 user,71 critic",2195,2135
"383,148","614 user,172 critic",2196,2136
"3,666","39 user,9 critic",2197,2137
"671,815","1,163 user,158 critic",2198,2138
"547,472","721 user,149 critic",2199,2139
"10,313","82 user,41 critic",2200,2140
"241,069","536 user,106 critic",2201,2141
"308,078","448 user,297 critic",2202,2142
"3,834","36 user,21 critic",2203,2143
"3,488","41 user,24 critic",2204,2144
"318,428","922 user,225 critic",2205,2145
"179,078","455 user,248 critic",2206,2146
"192,757","842 user,233 critic",2207,2147
"177,330","413 user,79 critic",2208,2148
"230,495","372 user,170 critic",2209,2149
"123,198","643 user,83 critic",2210,2150
"217,844","594 user,200 critic",2211,2151
"310,515","601 user,198 critic",2212,2152
"42,970","266 user,125 critic",2213,2153
"27,113","119 user,57 critic",2214,2154
"183,384","675 user,529 critic",2215,2155
"23,668","138 user,55 critic",2216,2156
"13,388","48 user,57 critic",2217,2157
84,"3 user,2 critic",2218,2158
"9,100","65 user,73 critic",2219,2159
"33,854","149 user,55 critic",2220,2160
"97,713","150 user,43 critic",2221,2161
"288,693","1,152 user,230 critic",2222,2162
"36,963","56 user,44 critic",2223,2163
"35,248","94 user,45 critic",2224,2164
"59,755","114 user,57 critic",2225,2165
"36,936","114 user,60 critic",2226,2166
"44,189","111 user,51 critic",2227,2167
"38,440","244 user,113 critic",2228,2168
"85,453","217 user,286 critic",2229,2169
"99,132","267 user,330 critic",2230,2170
"103,972","257 user,263 critic",2231,2171
"142,646","310 user,214 critic",2232,2172
"177,988","484 user,250 critic",2233,2173
"181,664","277 user,143 critic",2234,2174
"7,036","81 user,61 critic",2235,2175
"27,617","111 user,35 critic",2236,2176
"86,399","387 user,68 critic",2237,2177
"29,485","312 user,156 critic",2238,2178
"21,580","70 user,38 critic",2239,2179
"25,807","126 user,54 critic",2240,2180
"32,909","109 user,50 critic",2241,2181
"36,347","72 user,163 critic",2242,2182
"177,448","554 user,190 critic",2243,2183
"229,580","907 user,287 critic",2244,2184
"283,700","625 user,107 critic",2245,2185
"143,527","454 user,199 critic",2246,2186
"38,962","191 user,73 critic",2247,2187
"2,269","13 user,46 critic",2248,2188
"4,189","48 user,41 critic",2249,2189
"14,329","90 user,45 critic",2250,2190
"3,006","17 user,39 critic",2251,2191
463,"18 user,26 critic",2252,2192
"40,610","210 user,109 critic",2253,2193
"85,359","238 user,299 critic",2254,2194
"40,482","225 user,178 critic",2255,2195
"41,133","209 user,75 critic",2256,2196
"91,273","445 user,132 critic",2257,2197
"63,066","526 user,146 critic",2258,2198
"54,342","112 user,54 critic",2259,2199
"170,673","316 user,78 critic",2260,2200
"362,375","323 user,99 critic",2261,2201
"56,513","95 user,58 critic",2262,2202
"56,131","151 user,54 critic",2263,2203
"12,025","54 user,28 critic",2264,2204
"56,102","98 user,52 critic",2265,2205
"83,001","133 user,55 critic",2266,2206
"177,668","308 user,108 critic",2267,2207
"122,221","419 user,234 critic",2268,2208
"119,045","593 user,230 critic",2269,2209
"108,611","304 user,194 critic",2270,2210
"248,128","502 user,201 critic",2271,2211
"286,311","496 user,297 critic",2272,2212
"3,482","41 user,33 critic",2273,2213
"134,669","736 user,191 critic",2274,2214
"47,769","211 user,76 critic",2275,2215
920,"8 user,16 critic",2276,2216
,,2277,29
"1,940","24 user,56 critic",2278,2217
"24,390","106 user,131 critic",2279,2218
514,"3 user,24 critic",2280,2219
"39,723","353 user,245 critic",2281,2220
565,"7 user,8 critic",2282,2221
905,"27 user,20 critic",2283,2222
"35,807","103 user,192 critic",2284,2223
"1,228","47 user,5 critic",2285,2224
,,2286,29
"25,468","106 user,55 critic",2287,2225
"69,713","787 user,165 critic",2288,2226
"6,643","33 user,107 critic",2289,2227
"60,727","414 user,142 critic",2290,2228
"57,306","196 user,105 critic",2291,2229
"74,810","130 user,61 critic",2292,2230
"198,669","539 user,341 critic",2293,2231
"82,382","273 user,135 critic",2294,2232
"51,812","179 user,52 critic",2295,2233
"35,825","72 user,47 critic",2296,2234
"32,879","137 user,38 critic",2297,2235
"53,080","371 user,77 critic",2298,2236
"12,665","84 user,53 critic",2299,2237
"203,985","1,049 user,320 critic",2300,2238
"116,950","474 user,202 critic",2301,2239
"39,633","295 user,304 critic",2302,2240
"58,911","243 user,95 critic",2303,2241
"26,785","163 user,52 critic",2304,2242
"18,438","149 user,38 critic",2305,2243
"46,110","220 user,124 critic",2306,2244
"8,526","74 user,56 critic",2307,2245
"3,740","102 user,60 critic",2308,2246
"3,149","56 user,29 critic",2309,2247
"129,136","199 user,91 critic",2310,2248
"158,105","248 user,160 critic",2311,2249
"11,741","92 user,33 critic",2312,2250
"71,970","174 user,50 critic",2313,2251
"147,094","531 user,256 critic",2314,2252
"157,433","389 user,384 critic",2315,2253
"200,672","578 user,161 critic",2316,2254
"219,072","444 user,133 critic",2317,2255
"122,756","472 user,176 critic",2318,2256
"132,319","453 user,115 critic",2319,2257
"344,072","1,613 user,288 critic",2320,2258
"36,699","401 user,113 critic",2321,2259
"54,275","121 user,55 critic",2322,2260
"24,510","91 user,53 critic",2323,2261
"30,567","242 user,116 critic",2324,2262
"71,840","279 user,135 critic",2325,2263
"14,579","79 user,130 critic",2326,2264
"51,284","489 user,151 critic",2327,2265
"24,817","223 user,111 critic",2328,2266
"134,584","239 user,102 critic",2329,2267
"179,481","253 user,106 critic",2330,2268
"57,235","175 user,71 critic",2331,2269
"73,529","137 user,91 critic",2332,2270
"27,575","79 user,35 critic",2333,2271
"62,144","170 user,79 critic",2334,2272
"76,434","130 user,57 critic",2335,2273
"65,030","129 user,64 critic",2336,2274
"136,808","392 user,140 critic",2337,2275
"138,414","572 user,148 critic",2338,2276
"118,428","258 user,101 critic",2339,2277
"188,268","1,001 user,220 critic",2340,2278
"9,966","51 user,67 critic",2341,2279
"5,269","32 user,43 critic",2342,2280
"5,752","38 user,35 critic",2343,2281
436,8 user,2344,2282
"80,028","824 user,279 critic",2345,2283
"52,817","452 user,150 critic",2346,2284
"46,146","154 user,124 critic",2347,2285
"81,736","317 user,120 critic",2348,2286
"66,852","313 user,153 critic",2349,2287
"26,160","85 user,120 critic",2350,2288
671,"2 user,4 critic",2351,2289
"3,629","25 user,83 critic",2352,2290
"13,062","78 user,119 critic",2353,2291
"141,675","350 user,138 critic",2354,2292
"55,250","135 user,176 critic",2355,2293
"54,738","240 user,143 critic",2356,2294
"125,580","313 user,155 critic",2357,2295
"27,033","130 user,245 critic",2358,2296
"55,103","212 user,371 critic",2359,2297
"101,562","280 user,66 critic",2360,2298
"286,888","328 user,463 critic",2361,2299
"130,670","286 user,196 critic",2362,2300
"122,922","250 user,363 critic",2363,2301
"9,723","40 user,47 critic",2364,2302
"32,379","129 user,52 critic",2365,2303
"33,993","105 user,155 critic",2366,2304
"266,531","309 user,412 critic",2367,2305
"71,578","263 user,65 critic",2368,2306
"125,480","366 user,139 critic",2369,2307
"254,877","380 user,403 critic",2370,2308
"434,450","680 user,545 critic",2371,2309
"206,291","270 user,223 critic",2372,2310
"60,315","120 user,232 critic",2373,2311
"78,172","251 user,148 critic",2374,2312
"49,180","219 user,117 critic",2375,2313
"76,506","152 user,193 critic",2376,2314
"31,016","196 user,74 critic",2377,2315
"32,903","165 user,52 critic",2378,2316
"20,951","105 user,86 critic",2379,2317
"77,113","504 user,165 critic",2380,2318
"12,072","135 user,96 critic",2381,2319
"10,653","61 user,50 critic",2382,2320
609,"22 user,5 critic",2383,2321
"45,134","245 user,77 critic",2384,2322
"148,384","347 user,115 critic",2385,2323
"123,887","304 user,123 critic",2386,2324
"10,486","98 user,40 critic",2387,2325
"63,367","217 user,105 critic",2388,2326
"117,418","335 user,143 critic",2389,2327
"146,178","248 user,68 critic",2390,2328
"84,348","222 user,98 critic",2391,2329
"196,359","554 user,164 critic",2392,2330
"88,770","121 user,55 critic",2393,2331
"197,108","446 user,216 critic",2394,2332
"93,635","309 user,157 critic",2395,2333
"52,190","119 user,43 critic",2396,2334
"552,787","1,490 user,482 critic",2397,2335
"327,547","1,085 user,182 critic",2398,2336
"306,072","616 user,511 critic",2399,2337
"69,483","309 user,143 critic",2400,2338
"19,528","96 user,65 critic",2401,2339
"260,118","445 user,202 critic",2402,2340
"120,882","239 user,78 critic",2403,2341
"272,409","641 user,233 critic",2404,2342
"98,841","255 user,96 critic",2405,2343
"57,439","246 user,78 critic",2406,2344
"11,107","110 user,43 critic",2407,2345
"50,163","164 user,102 critic",2408,2346
"58,090","137 user,81 critic",2409,2347
"108,100","548 user,175 critic",2410,2348
"107,169","309 user,213 critic",2411,2349
"133,048","691 user,275 critic",2412,2350
"92,798","310 user,321 critic",2413,2351
"1,414","13 user,9 critic",2414,2352
"66,036","273 user,93 critic",2415,2353
"1,397","37 user,18 critic",2416,2354
"14,721","51 user,68 critic",2417,2355
115,,2418,2356
"1,658","28 user,12 critic",2419,2357
355,"16 user,3 critic",2420,2358
817,"13 user,5 critic",2421,2359
"22,165","109 user,81 critic",2422,2360
"6,169","36 user,17 critic",2423,2361
"105,846","305 user,125 critic",2424,2362
"150,117","285 user,109 critic",2425,2363
"111,293","298 user,107 critic",2426,2364
"162,081","474 user,127 critic",2427,2365
"228,739","677 user,172 critic",2428,2366
"159,781","199 user,201 critic",2429,2367
"112,954","230 user,164 critic",2430,2368
"248,329","453 user,145 critic",2431,2369
"103,090","305 user,114 critic",2432,2370
"146,125","377 user,197 critic",2433,2371
"167,278","310 user,178 critic",2434,2372
"25,706","121 user,76 critic",2435,2373
"25,375","171 user,63 critic",2436,2374
"90,912","183 user,188 critic",2437,2375
"76,360","246 user,69 critic",2438,2376
"14,387","85 user,38 critic",2439,2377
"34,541","109 user,65 critic",2440,2378
"54,329","67 user,34 critic",2441,2379
"19,421","46 user,10 critic",2442,2380
"5,462","43 user,21 critic",2443,2381
"66,789","162 user,36 critic",2444,2382
94,"6 user,3 critic",2445,2383
"2,282","18 user,24 critic",2446,2384
976,"9 user,9 critic",2447,2385
18,"1 user,1 critic",2448,2386
"2,272","49 user,22 critic",2449,2387
"5,543","100 user,34 critic",2450,2388
"2,827","23 user,15 critic",2451,2389
"2,022","49 user,9 critic",2452,2390
92,"4 user,1 critic",2453,2391
"4,523","85 user,33 critic",2454,2392
"1,001","42 user,16 critic",2455,2393
"2,274","34 user,8 critic",2456,2394
"48,985","325 user,165 critic",2457,2395
"9,142","117 user,28 critic",2458,2396
"40,919","262 user,148 critic",2459,2397
"65,318","137 user,104 critic",2460,2398
"1,158","14 user,50 critic",2461,2399
"115,165","287 user,125 critic",2462,2400
"51,072","129 user,153 critic",2463,2401
"5,843","42 user,15 critic",2464,2402
"269,460","697 user,151 critic",2465,2403
"247,296","673 user,196 critic",2466,2404
"15,398","80 user,45 critic",2467,2405
"3,668","57 user,15 critic",2468,2406
"27,699","146 user,90 critic",2469,2407
"5,185","47 user,25 critic",2470,2408
"4,065","70 user,19 critic",2471,2409
"7,391","65 user,32 critic",2472,2410
"14,015","136 user,90 critic",2473,2411
"3,125","28 user,22 critic",2474,2412
"10,626","110 user,52 critic",2475,2413
"20,571","105 user,65 critic",2476,2414
"3,377","45 user,13 critic",2477,2415
"4,522","42 user,22 critic",2478,2416
"2,607","52 user,32 critic",2479,2417
"4,725","60 user,17 critic",2480,2418
"3,489","33 user,31 critic",2481,2419
922,"18 user,4 critic",2482,2420
"88,622","179 user,77 critic",2483,2421
"13,819","112 user,47 critic",2484,2422
"7,320","13 user,20 critic",2485,2423
"29,340","106 user,92 critic",2486,2424
"34,758","246 user,102 critic",2487,2425
"50,707","100 user,128 critic",2488,2426
"47,375","83 user,147 critic",2489,2427
"30,853","118 user,120 critic",2490,2428
"58,478","128 user,164 critic",2491,2429
"46,090","465 user,142 critic",2492,2430
"22,266","43 user,37 critic",2493,2431
"2,925","26 user,11 critic",2494,2432
"25,536","184 user,128 critic",2495,2433
"7,899","38 user,35 critic",2496,2434
"66,899","199 user,93 critic",2497,2435
"2,061","27 user,10 critic",2498,2436
124,"10 user,5 critic",2499,2437
"1,407","19 user,16 critic",2500,2438
"4,289","47 user,24 critic",2501,2439
780,"21 user,4 critic",2502,2440
"346,634","476 user,328 critic",2503,2441
"80,405","157 user,40 critic",2504,2442
"9,676","34 user,26 critic",2505,2443
"4,646","16 user,12 critic",2506,2444
"3,575","28 user,14 critic",2507,2445
"5,033","25 user,13 critic",2508,2446
"17,588","28 user,11 critic",2509,2447
"30,821","72 user,23 critic",2510,2448
"44,672","57 user,12 critic",2511,2449
"15,552","84 user,55 critic",2512,2450
"78,142","88 user,25 critic",2513,2451
397,15 user,2514,2452
"99,555","452 user,102 critic",2515,2453
125,"1 user,1 critic",2516,2454
"143,534","238 user,243 critic",2517,2455
"108,038","499 user,141 critic",2518,2456
"110,011","471 user,173 critic",2519,2457
"172,857","1,016 user,201 critic",2520,2458
"50,317","280 user,262 critic",2521,2459
"64,086","237 user,113 critic",2522,2460
"94,120","431 user,88 critic",2523,2461
"172,543","613 user,130 critic",2524,2462
"22,486","81 user,36 critic",2525,2463
"128,284","537 user,115 critic",2526,2464
"81,035","129 user,39 critic",2527,2465
,,2528,29
18,1 user,2529,2466
53,,2530,2467
184,"5 user,7 critic",2531,2468
137,3 critic,2532,2469
"4,510","24 user,72 critic",2533,2470
642,"2 user,11 critic",2534,2471
"41,116","105 user,103 critic",2535,2472
139,"6 user,2 critic",2536,2473
"7,888","56 user,72 critic",2537,2474
64,3 user,2538,2475
"406,526","798 user,186 critic",2539,2476
401,"5 user,5 critic",2540,2477
"27,778","108 user,28 critic",2541,2478
"29,601","100 user,110 critic",2542,2479
"17,279","45 user,102 critic",2543,2480
"15,133","54 user,107 critic",2544,2481
"26,704","108 user,139 critic",2545,2482
"108,921","318 user,180 critic",2546,2483
"133,006","376 user,149 critic",2547,2484
"7,975","86 user,96 critic",2548,2485
"12,551","69 user,16 critic",2549,2486
332,16 user,2550,2487
,,2551,29
"1,529","12 user,14 critic",2552,2488
,,2553,29
470,"3 user,1 critic",2554,2489
17,,2555,2490
109,"1 user,5 critic",2556,2491
234,"3 user,5 critic",2557,2492
"417,396","2,271 user,385 critic",2558,2493
"12,721","65 user,153 critic",2559,2494
"10,176","89 user,237 critic",2560,2495
"17,340","148 user,128 critic",2561,2496
"43,231","186 user,129 critic",2562,2497
"14,718","112 user,57 critic",2563,2498
"34,721","126 user,191 critic",2564,2499
"33,040","160 user,200 critic",2565,2500
"17,619","64 user,70 critic",2566,2501
"20,016","244 user,118 critic",2567,2502
"3,419","20 user,109 critic",2568,2503
"13,401","59 user,51 critic",2569,2504
"9,253","66 user,54 critic",2570,2505
168,"7 user,1 critic",2571,2506
"1,546","14 user,2 critic",2572,2507
840,"67 user,11 critic",2573,2508
114,3 user,2574,2509
"7,842","76 user,42 critic",2575,2510
"4,411","34 user,21 critic",2576,2511
194,"6 user,8 critic",2577,2512
"3,021","29 user,5 critic",2578,2513
"4,586","34 user,18 critic",2579,2514
"5,504","36 user,39 critic",2580,2515
"32,821","187 user,218 critic",2581,2516
"62,672","503 user,371 critic",2582,2517
"2,145","15 user,27 critic",2583,2518
"6,823","38 user,40 critic",2584,2519
"21,967","133 user,40 critic",2585,2520
"50,053","339 user,200 critic",2586,2521
"2,579","17 user,95 critic",2587,2522
"37,362","134 user,333 critic",2588,2523
"8,768","68 user,41 critic",2589,2524
"12,504","81 user,44 critic",2590,2525
"13,051","76 user,31 critic",2591,2526
"5,457","24 user,13 critic",2592,2527
"120,948","192 user,107 critic",2593,2528
"1,227","31 user,15 critic",2594,2529
"4,169","111 user,97 critic",2595,2530
"20,257","105 user,37 critic",2596,2531
"20,036","103 user,48 critic",2597,2532
"1,341","47 user,50 critic",2598,2533
462,"21 user,16 critic",2599,2534
259,"16 user,24 critic",2600,2535
625,"27 user,22 critic",2601,2536
"1,714","49 user,46 critic",2602,2537
392,"13 user,6 critic",2603,2538
257,"20 user,22 critic",2604,2539
"23,076","145 user,70 critic",2605,2540
"52,245","255 user,91 critic",2606,2541
"31,699","195 user,80 critic",2607,2542
318,"16 user,6 critic",2608,2543
"40,959","53 user,13 critic",2609,2544
"30,151","76 user,21 critic",2610,2545
"160,618","394 user,130 critic",2611,2546
