RatingValue,RatingCount,original_index,unique_index
5.8,"29,013",5003,4834
7.4,"335,811",5004,4835
7.6,"24,960",5005,4836
"5.7/10,5.5/10","174,557",5006,4837
7.4,"93,446",5007,4838
7.1,"64,661",5008,4839
7.6,"81,062",5009,4840
7.8,"208,810",5010,4841
7.7,"82,273",5011,4842
7.4,"82,064",5012,4843
6.2,"78,974",5013,4844
6.3,"71,997",5014,4845
7.0,"231,758",5015,4846
7.0,"94,423",5016,4847
5.9,"8,179",5017,4848
7.7,"273,202",5018,4849
7.3,"165,610",5019,4850
,,5020,29
,,5021,29
,,5022,29
,,5023,29
,,5024,29
5.4,"1,069",5025,4851
,,5026,29
,,5027,29
6.7,"186,747",5028,4852
6.3,"140,922",5029,4853
6.8,"10,321",5030,4854
7.6,"194,716",5031,4855
5.4,"72,096",5032,4856
7.3,"100,378",5033,4857
5.5,"78,263",5034,4858
"5.6/10,5.5/10","240,023",5035,4859
7.8,"314,945",5036,4860
7.0,"183,956",5037,4861
6.5,"76,690",5038,4862
6.2,"103,115",5039,4863
6.6,"110,057",5040,4864
5.3,"43,505",5041,4865
7.4,"172,463",5042,4866
6.7,"130,548",5043,4867
7.4,"248,655",5044,4868
8.0,"333,322",5045,4869
7.9,"136,459",5046,4870
5.5,"34,580",5047,4871
,,5048,29
,982,5049,4872
7.7,"8,946",5050,4873
6.5,"47,436",5051,4874
4.4,460,5052,4875
6.4,"139,896",5053,4876
6.5,"100,239",5054,4877
6.2,"142,549",5055,4878
5.9,"123,613",5056,4879
6.7,"23,493",5057,4880
6.0,"24,109",5058,4881
6.4,"21,417",5059,4882
5.7,463,5060,4883
5.6,531,5061,4884
6.1,"15,916",5062,4885
7.1,"5,178",5063,4886
7.5,"1,092",5064,4887
6.3,"10,438",5065,4888
7.3,526,5066,4889
7.9,191,5067,4890
4.8,"44,859",5068,4891
5.7,"55,880",5069,4892
5.9,46,5070,4893
5.3,"7,572",5071,4894
6.6,"8,208",5072,4895
5.4,"17,159",5073,4896
"5.6/10,7/10","71,383",5074,4897
6.1,"36,048",5075,4898
7.2,"43,634",5076,4899
6.0,"17,263",5077,4900
5.2,"27,687",5078,4901
6.1,"33,828",5079,4902
6.9,"12,280",5080,4903
6.0,"15,719",5081,4904
6.2,"14,787",5082,4905
6.4,"52,185",5083,4906
6.6,"30,311",5084,4907
3.7,"50,285",5085,4908
4.3/10,"53,415",5086,4909
3.7,"34,165",5087,4910
5.1,"10,832",5088,4911
6.6,772,5089,4912
6.1,"1,172",5090,4913
6.5,583,5091,4914
5.9,244,5092,4915
5.0,581,5093,4916
6.7,"2,256",5094,4917
7.1,"4,744",5095,4918
7.7,"10,350",5096,4919
5.8,"1,546",5097,4920
7.0,679,5098,4921
6.4,"1,209",5099,4922
7.0,"26,950",5100,4923
6.7,"108,930",5101,4924
6.5,"88,110",5102,4925
6.2,"4,012",5103,4926
6.2,"3,803",5104,4927
5.8,"1,895",5105,4928
3.7,249,5106,4929
4.3,240,5107,4930
5.2,239,5108,4931
4.8,169,5109,4932
4.1,643,5110,4933
4.3,"5,824",5111,4934
6.7,"292,362",5112,4935
6.5,"6,053",5113,4936
6.9,"330,908",5114,4937
7.2,"373,186",5115,4938
6.9,"188,311",5116,4939
7.5,"35,126",5117,4940
5.7,"97,760",5118,4941
6.4,"53,574",5119,4942
6.9,642,5120,4943
7.1,"1,026",5121,4944
7.3,"1,820",5122,4945
6.0,"54,327",5123,4946
7.2,"6,598",5124,4947
7.6,"4,072",5125,4948
7.0,"5,864",5126,4949
6.7,"4,771",5127,4950
5.1,"1,283",5128,4951
7.0,"2,660",5129,4952
6.1,259,5130,4953
7.1,"3,154",5131,4954
5.8,111,5132,4955
6.6,"1,378",5133,4956
7.1,"2,282",5134,4957
5.4,"103,045",5135,4958
5.4,532,5136,4959
5.5,431,5137,4960
3.9/10,336,5138,4961
5.6,931,5139,4962
5.9,"2,070",5140,4963
5.9,81,5141,4964
5.0,789,5142,4965
7.2,208,5143,4966
7.0,381,5144,4967
6.0,"51,648",5145,4968
6.8,"145,921",5146,4969
6.0,"96,852",5147,4970
6.5,"347,723",5148,4971
7.0,"435,907",5149,4972
7.1,"223,149",5150,4973
,,5151,29
6.7,"182,931",5152,4974
7.4,"182,445",5153,4975
5.0,"1,502",5154,4976
5.7,"3,976",5155,4977
6.9,84,5156,4978
6.7,"167,891",5157,4979
"4.6/10,3.8/10","176,613",5158,4980
6.6,"148,531",5159,4981
5.6,269,5160,4982
5.1,"31,915",5161,4983
"3.7/10,4.3/10","91,273",5162,4984
2.7,"84,439",5163,4985
4.7,"12,484",5164,4986
1.9,"71,742",5165,4987
2.3,"85,862",5166,4988
6.3,"51,825",5167,4989
6.4,"84,310",5168,4990
5.5,"110,799",5169,4991
5.8,"84,227",5170,4992
4.5,"52,206",5171,4993
6.2,"112,746",5172,4994
5.9,"77,922",5173,4995
5.9,"107,294",5174,4996
6.6,"69,363",5175,4997
7.4,"94,847",5176,4998
6.5,"75,151",5177,4999
7.7,"109,005",5178,5000
6.7,"49,835",5179,5001
7.2,"67,215",5180,5002
6.8,"110,483",5181,5003
6.3,"26,143",5182,5004
6.7,"55,998",5183,5005
5.6,"24,043",5184,5006
5.8,"43,574",5185,5007
"5.2/10,4.6/10","129,200",5186,5008
6.2,"74,097",5187,5009
5.6,"61,438",5188,5010
5.8,"63,701",5189,5011
6.4,"89,815",5190,5012
5.5,"30,478",5191,5013
5.9,"56,333",5192,5014
6.5,"100,831",5193,5015
7.1,"190,911",5194,5016
7.7,"2,998",5195,5017
6.8,"162,144",5196,5018
5.1,858,5197,5019
6.0,"2,233",5198,5020
5.6,"14,763",5199,5021
6.2,"62,308",5200,5022
4.0,182,5201,5023
4.9,"66,210",5202,5024
6.8,30,5203,5025
6.6,49,5204,5026
2.7,304,5205,5027
6.9,38,5206,5028
7.9,"5,062",5207,5029
7.7,"2,523",5208,5030
4.9,8,5209,5031
,,5210,29
5.9,126,5211,5032
4.3,"7,571",5212,5033
6.0,64,5213,5034
5.1,137,5214,5035
6.7,302,5215,5036
6.6,229,5216,5037
6.1,251,5217,5038
5.7,105,5218,5039
6.0,246,5219,5040
6.1,417,5220,5041
4.2,102,5221,5042
7.1,"1,128",5222,5043
6.8,"57,377",5223,5044
5.2,13,5224,5045
7.0,578,5225,5046
4.2,66,5226,5047
6.5,"1,290",5227,5048
5.0,191,5228,5049
5.3,35,5229,5050
4.4,282,5230,5051
6.0,93,5231,5052
7.3,"2,376",5232,5053
7.5,"1,358",5233,5054
7.8,"1,040",5234,5055
7.8,"1,884",5235,5056
5.2,"22,592",5236,5057
5.9,106,5237,5058
4.7,123,5238,5059
5.0,122,5239,5060
4.2,829,5240,5061
5.7,167,5241,5062
4.5,228,5242,5063
4.3,"1,189",5243,5064
5.1,"5,820",5244,5065
4.7,799,5245,5066
6.2,"2,593",5246,5067
4.4,69,5247,5068
5.9,"1,538",5248,5069
4.7,948,5249,5070
4.9,186,5250,5071
5.1,356,5251,5072
5.1,"4,060",5252,5073
6.4,159,5253,5074
4.7,"2,058",5254,5075
6.0,57,5255,5076
4.9,"19,060",5256,5077
5.9,"26,993",5257,5078
4.9,"33,874",5258,5079
8.0,"82,377",5259,5080
5.6,"35,487",5260,5081
8.6,28,5261,792
5.2,"21,052",5262,5082
4.1,"25,060",5263,5083
6.2,220,5264,5084
3.5,161,5265,5085
4.9,161,5266,5086
7.6,"41,308",5267,5087
,,5268,29
2.5,310,5269,5088
5.3,9,5270,5089
5.7,"29,245",5271,5090
7.6,19,5272,1537
7.8,6,5273,5091
6.6,20,5274,5092
6.9,50,5275,5093
4.8,"1,381",5276,5094
7.1,863,5277,5095
6.9,"1,104",5278,5096
7.1,"3,381",5279,5097
7.7,110,5280,5098
,,5281,29
,,5282,29
7.3,"84,607",5283,5099
3.5,360,5284,5100
7.2,110,5285,5101
6.4,163,5286,5102
5.4,146,5287,5103
7.7,260,5288,5104
6.9,39,5289,5105
7.2,811,5290,5106
7.9,63,5291,5107
7.5,311,5292,5108
5.8,"2,019",5293,5109
4.3,6,5294,5110
4.7,"20,767",5295,5111
6.4,"2,953",5296,5112
6.7,"5,116",5297,5113
6.9,27,5298,5114
5.8,"23,275",5299,5115
5.3,206,5300,5116
4.2,33,5301,5117
7.1,546,5302,5118
5.2,"19,508",5303,5119
5.9,18,5304,5120
,,5305,29
5.3,49,5306,5121
4.7,524,5307,5122
3.3,190,5308,5123
4.2,312,5309,5124
,,5310,29
4.0,81,5311,5125
3.1,142,5312,5126
3.4,263,5313,5127
7.7,"120,163",5314,5128
7.7,"119,121",5315,5129
7.0,"427,441",5316,5130
,,5317,29
5.6,"70,381",5318,5131
5.6,246,5319,5132
4.0,175,5320,5133
3.6,122,5321,5134
,,5322,29
5.6,8,5323,5135
7.0,48,5324,5136
7.0,"188,464",5325,5137
5.4,"21,291",5326,5138
4.9,"28,291",5327,5139
6.3,"52,789",5328,5140
5.6,"54,062",5329,5141
6.0,"1,289",5330,5142
"5.1/10,5/10","87,574",5331,5143
6.2,"27,996",5332,5144
5.1,"21,123",5333,5145
5.6,"32,749",5334,5146
6.1,"121,717",5335,5147
6.1,"56,943",5336,5148
5.4,"82,179",5337,5149
5.1,"59,763",5338,5150
,,5339,29
4.0,"4,824",5340,5151
3.5,"37,408",5341,5152
2.7,"48,266",5342,5153
3.9,"1,764",5343,5154
3.8,"6,985",5344,5155
7.4,529,5345,5156
6.1,"2,146",5346,5157
4.7,"1,173",5347,5158
2.3,"3,920",5348,5159
3.0,32,5349,5160
4.7,39,5350,5161
2.2,432,5351,5162
4.3,244,5352,5163
6.7,6,5353,5164
6.9,51,5354,5165
4.4,200,5355,5166
4.7,171,5356,5167
4.9,"28,508",5357,5168
5.3,"39,663",5358,5169
7.2,"19,681",5359,5170
6.3,628,5360,5171
7.0,"3,746",5361,5172
3.7,427,5362,5173
4.8,444,5363,5174
4.1,"16,046",5364,5175
5.9,"6,909",5365,5176
4.1,"34,257",5366,5177
6.5,552,5367,5178
5.5,"3,249",5368,5179
7.1,"1,463",5369,5180
7.0,"1,149",5370,5181
7.0,"1,133",5371,5182
6.5,"7,313",5372,5183
6.5,229,5373,5184
7.2,"1,594",5374,5185
6.9,54,5375,5186
4.6,"1,285",5376,5187
5.2,"2,177",5377,5188
4.1,108,5378,5189
3.8,140,5379,5190
,,5380,29
5.7,510,5381,5191
5.0,36,5382,5192
,,5383,29
5.5,508,5384,5193
2.2,108,5385,5194
6.9,"72,552",5386,5195
6.0,"57,544",5387,5196
6.2,"102,350",5388,5197
4.4,"36,768",5389,5198
5.9,"53,068",5390,5199
6.2,238,5391,5200
6.4,226,5392,5201
5.7,126,5393,5202
6.8,"11,077",5394,5203
5.3,229,5395,5204
6.4,"121,457",5396,5205
5.6,"1,325",5397,5206
6.6,"62,869",5398,5207
5.0,"23,041",5399,5208
5.5,134,5400,5209
4.4,"17,081",5401,5210
5.0,"1,124",5402,5211
6.1,"82,026",5403,5212
2.7,"1,223",5404,5213
6.3,"21,686",5405,5214
5.8,"5,885",5406,5215
,,5407,29
5.6,"7,704",5408,5216
5.8,"19,216",5409,5217
,,5410,29
,,5411,29
4.8/10,"8,303",5412,5218
6.0,"12,227",5413,5219
7.1,"1,145",5414,5220
5.4,"3,113",5415,5221
,,5416,29
6.1,521,5417,5222
4.5,"4,287",5418,5223
4.3,"9,470",5419,5224
5.7,45,5420,5225
6.6,"1,116",5421,5226
5.1,"46,449",5422,5227
6.3,"50,805",5423,5228
8.4,557,5424,5229
7.4,20,5425,5230
6.5,30,5426,5231
6.3,"18,123",5427,5232
6.0,289,5428,5233
3.2,125,5429,5234
,,5430,29
5.0,106,5431,5235
5.7,"1,013",5432,5236
6.1,"3,813",5433,5237
4.9,231,5434,5238
6.1,524,5435,5239
5.2,224,5436,5240
6.4,81,5437,5241
4.0,450,5438,5242
4.3,129,5439,5243
5.1,"4,492",5440,5244
5.6,"2,709",5441,5245
5.7,860,5442,5246
6.7,192,5443,5247
7.5,"260,301",5444,5248
6.8,"135,432",5445,5249
6.8,"180,790",5446,5250
7.0,"253,516",5447,5251
5.4,"66,680",5448,5252
,,5449,29
6.7,29,5450,5253
6.8,"1,781",5451,5254
6.8,469,5452,5255
,,5453,29
7.7,27,5454,795
6.9,557,5455,5256
6.4,"2,168",5456,5257
,,5457,29
6.7,"1,898",5458,5258
5.8,244,5459,5259
6.8,34,5460,5260
,,5461,29
5.9,"17,735",5462,5261
6.8,"48,332",5463,5262
4.9,"5,085",5464,5263
7.4,"3,718",5465,5264
5.2,"4,733",5466,5265
6.5,"4,879",5467,5266
5.3,"1,017",5468,5267
3.5,244,5469,5268
5.7/10,753,5470,5269
5.9,18,5471,5120
6.0,60,5472,5270
4.5,41,5473,5271
,,5474,29
,,5475,29
,,5476,29
,,5477,29
,,5478,29
,,5479,29
5.6,7,5480,5272
,,5481,29
,,5482,29
6.9,"1,217",5483,5273
6.5,256,5484,1045
6.0,"1,181",5485,5274
6.5,"1,402",5486,5275
6.5,465,5487,5276
3.7,161,5488,5277
7.3,"1,722",5489,5278
6.7,248,5490,5279
6.9,"1,389",5491,5280
7.0,366,5492,5281
3.1,"1,251",5493,5282
6.0,744,5494,5283
7.3,"1,459",5495,5284
6.5,"1,543",5496,5285
5.9,"1,693",5497,5286
7.6,"2,610",5498,5287
8.0,"2,213",5499,5288
8.3,"6,993",5500,5289
8.0,"8,743",5501,5290
8.0,"5,818",5502,5291
7.6,"3,439",5503,5292
6.2,"2,332",5504,5293
7.8,"83,659",5505,5294
8.1,88,5506,5295
7.2,"2,383",5507,5296
5.4,282,5508,5297
7.3,"2,396",5509,5298
6.0,759,5510,5299
6.5,"4,113",5511,5300
8.0,"256,399",5512,5301
6.6,519,5513,5302
5.5,"1,557",5514,5303
6.5,845,5515,5304
3.8,145,5516,2880
4.6,155,5517,5305
6.0,798,5518,5306
5.8,"14,064",5519,5307
5.0,338,5520,1067
6.5,483,5521,5308
5.5,283,5522,5309
7.5,21,5523,5310
,,5524,29
6.6,793,5525,5311
4.6,197,5526,5312
6.4,"1,981",5527,5313
4.6,8,5528,5314
,,5529,29
7.1,"1,438",5530,5315
5.8,402,5531,5316
6.8,40,5532,5317
6.1,54,5533,3850
6.1,78,5534,5318
5.9,"32,026",5535,5319
"5.2/10,4.9/10","40,382",5536,5320
6.0,227,5537,5321
7.7,548,5538,5322
7.7,"2,852",5539,5323
7.3,304,5540,5324
7.3,265,5541,5325
7.6,"1,448",5542,5326
7.1,751,5543,5327
7.5,"2,636",5544,5328
6.4,326,5545,5329
6.1,"100,154",5546,5330
7.5,"8,956",5547,5331
5.9,"3,319",5548,5332
7.2,"5,366",5549,5333
7.4,"9,354",5550,5334
5.6,"1,096",5551,5335
7.1,"8,265",5552,5336
7.5,"1,150",5553,5337
6.8,66,5554,5338
7.4,57,5555,5339
5.5,"8,179",5556,5340
5.4,"10,518",5557,5341
5.5,622,5558,5342
6.2,175,5559,5343
5.6,535,5560,5344
4.9,"2,383",5561,5345
6.7,"18,477",5562,5346
5.5,"15,120",5563,5347
6.4,"16,155",5564,5348
6.6,"37,324",5565,5349
6.0,"85,737",5566,5350
5.9,"1,428",5567,5351
5.8,"3,728",5568,5352
7.2,"109,303",5569,5353
5.5,"3,802",5570,5354
6.7,"7,947",5571,5355
3.6,"16,389",5572,5356
7.7,"4,157",5573,5357
5.0,776,5574,5358
6.9,"4,176",5575,5359
5.6,15,5576,5360
7.4,"1,304",5577,5361
7.4,446,5578,5362
6.6,439,5579,5363
6.8,330,5580,5364
7.9,"3,781",5581,5365
8.0,"5,068",5582,5366
8.1,"355,811",5583,5367
8.2,"473,942",5584,5368
7.8,"318,548",5585,5369
6.5,"75,901",5586,5370
6.6,"56,535",5587,5371
6.9,"103,087",5588,5372
7.6,"356,866",5589,5373
7.9,"340,146",5590,5374
5.7,"92,021",5591,5375
6.6,"130,779",5592,5376
5.2,"76,264",5593,5377
6.8,"50,612",5594,5378
6.4,"19,018",5595,5379
8.5,"295,295",5596,5380
6.9,"135,929",5597,5381
5.5,"111,947",5598,5382
6.8,"68,154",5599,5383
5.3,"3,208",5600,5384
6.7,869,5601,5385
5.2,"7,559",5602,5386
4.9,"1,108",5603,5387
6.2,"1,976",5604,5388
6.1,851,5605,5389
5.9,"1,191",5606,5390
6.6,"2,700",5607,5391
6.7,183,5608,5392
5.1,666,5609,5393
3.4,"7,168",5610,5394
3.8,"6,845",5611,5395
5.2,832,5612,5396
5.0,901,5613,5397
5.5,"5,724",5614,5398
5.8,"2,507",5615,5399
6.0,"12,094",5616,5400
5.5,"4,303",5617,5401
5.3,"5,482",5618,5402
6.6,"3,032",5619,5403
6.7,71,5620,5404
,,5621,29
6.0,"20,700",5622,5405
7.3,"19,842",5623,5406
5.9,620,5624,1536
6.1,"18,568",5625,5407
7.5,"62,278",5626,5408
6.3,512,5627,5409
7.0,"2,063",5628,5410
5.6,305,5629,5411
7.0,872,5630,5412
7.1,792,5631,3369
7.1,957,5632,5413
6.7,534,5633,5414
5.7,314,5634,5415
6.6,291,5635,5416
5.9,"1,175",5636,5417
6.4,929,5637,5418
5.3,"1,576",5638,5419
5.7,"4,092",5639,5420
5.9,384,5640,5421
6.4,"1,907",5641,5422
5.7,53,5642,5423
8.0,"230,151",5643,5424
5.8,666,5644,5425
6.1,"3,258",5645,5426
7.5,"48,100",5646,5427
4.4,115,5647,5428
5.8,95,5648,5429
5.1,113,5649,5430
5.6,167,5650,5431
7.3,"90,294",5651,5432
7.8,"85,696",5652,5433
6.4,86,5653,5434
6.4,"1,410",5654,5435
6.9,808,5655,5436
6.3,"1,003",5656,5437
5.9,153,5657,5438
5.8,"3,531",5658,5439
6.2,"4,235",5659,5440
6.6,"1,865",5660,5441
6.4,"1,158",5661,5442
6.4,"1,424",5662,5443
4.1,170,5663,5444
5.7,774,5664,5445
6.3,965,5665,5446
5.2,917,5666,5447
6.4,"39,324",5667,5448
7.2,"77,606",5668,5449
7.2,"31,481",5669,5450
6.1,"14,797",5670,5451
7.3,"129,774",5671,5452
7.7,"126,247",5672,5453
7.6,"6,092",5673,5454
6.3,581,5674,5455
6.4,"3,472",5675,5456
5.2,"6,397",5676,5457
7.5,"1,591",5677,5458
7.3,835,5678,5459
5.3,"4,608",5679,5460
6.8,"1,070",5680,5461
6.9,"2,484",5681,5462
7.6/10,"6,495",5682,5463
5.0,"28,612",5683,5464
6.3,739,5684,5465
6.6,"1,298",5685,5466
7.2,575,5686,5467
7.0,"2,522",5687,5468
6.6,"94,743",5688,5469
6.5,"4,435",5689,5470
3.4,284,5690,5471
6.8,61,5691,5472
6.9,"2,112",5692,5473
5.4,"67,901",5693,5474
6.0,"10,003",5694,5475
6.1,"14,538",5695,5476
5.5,"7,990",5696,5477
6.2,"9,523",5697,5478
7.5,66,5698,5479
5.8,"11,962",5699,5480
,851,5700,5481
6.5,"132,871",5701,5482
5.8,"26,784",5702,5483
6.4,"43,621",5703,5484
5.4,"16,051",5704,5485
6.0,"94,084",5705,5486
6.2,"46,337",5706,5487
8.7,"743,178",5707,5488
6.6,"2,116",5708,5489
5.4,145,5709,5490
6.0,"21,909",5710,5491
6.4,"2,659",5711,5492
6.7,"21,582",5712,5493
6.8,"1,772",5713,5494
5.7,"20,690",5714,5495
5.1,302,5715,5496
6.7,"33,936",5716,5497
6.2,"41,457",5717,5498
7.0,"81,493",5718,5499
5.7,"84,467",5719,5500
8.0,25,5720,5501
7.4,"26,588",5721,5502
7.4,"33,654",5722,5503
7.4,"6,060",5723,5504
7.1,"29,819",5724,5505
8.0,"48,879",5725,5506
7.6,"20,110",5726,5507
8.1,"392,537",5727,5508
7.1,"50,742",5728,5509
7.2,"127,931",5729,5510
7.6,"177,645",5730,5511
6.5,"61,755",5731,5512
7.4,"1,595",5732,5513
7.0,967,5733,5514
7.4,"5,759",5734,5515
8.0,"75,048",5735,5516
6.9,"5,889",5736,5517
6.6,67,5737,5518
7.2,"1,672",5738,5519
7.4,"12,664",5739,5520
7.4,578,5740,5521
6.8,"17,617",5741,5522
6.7,"42,343",5742,5523
6.3,"33,761",5743,5524
7.4,"2,628",5744,5525
6.7,"29,522",5745,5526
6.5,"25,973",5746,5527
"5.4/10,5.4/10","20,354",5747,5528
6.6,"37,371",5748,5529
6.8,"30,126",5749,5530
6.4,"23,927",5750,5531
7.5,"7,004",5751,5532
7.2,"105,241",5752,5533
6.9,"56,818",5753,5534
7.7,"72,523",5754,5535
7.0,"95,194",5755,5536
6.7,"78,963",5756,5537
7.4,"57,234",5757,5538
7.8,"178,054",5758,5539
7.3,"40,757",5759,5540
7.3,"106,784",5760,5541
7.2,"102,100",5761,5542
7.3,"196,205",5762,5543
6.1,"20,787",5763,5544
7.5,"51,183",5764,5545
7.8,"57,137",5765,5546
7.8,"118,081",5766,5547
7.6,"88,629",5767,5548
7.9,"7,551",5768,5549
7.1,"95,600",5769,5550
"7.5/10,6.8/10","230,056",5770,5551
7.1,"96,873",5771,5552
7.2,"109,695",5772,5553
6.6,"65,591",5773,5554
7.4,"53,126",5774,5555
7.5,"98,235",5775,5556
7.5,"60,272",5776,5557
6.4,"20,988",5777,5558
6.7,"5,857",5778,5559
7.3,"142,836",5779,5560
6.4,"11,318",5780,5561
,,5781,29
6.4,"3,550",5782,5562
6.0,30,5783,5563
6.3,"75,641",5784,5564
4.6,"47,105",5785,5565
5.0,"28,436",5786,5566
5.9,"72,233",5787,5567
5.7,"76,426",5788,5568
6.4,"56,785",5789,5569
5.9,"46,312",5790,5570
6.2,"81,304",5791,5571
5.5,"61,487",5792,5572
5.3,"88,584",5793,5573
5.5,"41,759",5794,5574
6.2,"86,380",5795,5575
5.3,"13,922",5796,5576
6.3,"129,904",5797,5577
6.4,"55,797",5798,5578
6.8,"10,175",5799,5579
5.1/10,"23,804",5800,5580
6.5,"12,001",5801,5581
6.8,"94,265",5802,5582
6.2,"26,043",5803,5583
6.5,"24,122",5804,5584
6.7,"12,332",5805,5585
7.0,"1,605",5806,5586
6.3,21,5807,5587
7.7,16,5808,5588
8.3,31,5809,5589
8.3,94,5810,5590
5.6,"20,279",5811,5591
6.6,"95,427",5812,5592
6.7,"113,114",5813,5593
6.4,"148,502",5814,5594
5.3,586,5815,5595
3.4,189,5816,5596
6.7,"127,573",5817,5597
7.3,"69,665",5818,5598
7.7,85,5819,5599
,,5820,29
5.1,937,5821,5600
7.1,77,5822,5601
7.5/10,"9,087",5823,5602
6.1,"1,993",5824,5603
7.6,"52,616",5825,5604
6.6,"11,744",5826,5605
6.5,"21,393",5827,5606
3.7,"31,342",5828,5607
6.2,67,5829,5608
8.0,"21,855",5830,5609
7.4,59,5831,5610
8.4,18,5832,1052
6.2,48,5833,5611
6.4,728,5834,5612
7.3,"59,560",5835,5613
6.1,7,5836,5614
5.9,"5,509",5837,5615
6.1,"4,332",5838,5616
6.8,"24,727",5839,5617
5.3,"100,538",5840,5618
5.6,"62,297",5841,5619
6.5,"22,474",5842,5620
5.3,"2,164",5843,5621
5.6,"2,963",5844,5622
5.7,"1,197",5845,5623
5.7,"2,013",5846,5624
,"1,098",5847,5625
6.2,"34,871",5848,5626
7.2,"53,948",5849,5627
7.0,"54,231",5850,5628
7.4,"106,893",5851,5629
7.1,"18,653",5852,5630
5.8,"26,917",5853,5631
6.7,"79,990",5854,5632
6.5,"54,147",5855,5633
6.7,"19,744",5856,5634
4.6,"1,579",5857,5635
6.8,"122,972",5858,5636
"7.6/10,7.8/10","23,485",5859,5637
5.6,"4,667",5860,5638
6.2,274,5861,5639
5.2,"8,436",5862,5640
7.5,"257,654",5863,5641
6.4,"6,299",5864,5642
7.3,"10,696",5865,5643
5.3,582,5866,5644
5.3,878,5867,5645
5.6,"20,558",5868,5646
4.4,556,5869,5647
3.3,768,5870,5648
6.8,"83,910",5871,5649
2.7,527,5872,5650
5.7,122,5873,5651
6.0,129,5874,5652
5.9,"1,662",5875,5653
5.5,506,5876,3905
5.7,"1,247",5877,5654
5.9,"2,853",5878,5655
6.8,48,5879,5656
7.4,16,5880,5657
4.4,70,5881,5658
7.0,664,5882,5659
2.9,201,5883,5660
3.9,"1,746",5884,5661
6.2,412,5885,5662
6.4,950,5886,5663
4.4,184,5887,5664
6.5,786,5888,5665
5.3,177,5889,5666
4.9,265,5890,5667
3.3,118,5891,5668
3.8,"1,188",5892,5669
5.1,134,5893,5670
5.4,384,5894,5671
2.4,203,5895,5672
5.9,672,5896,5673
3.7,111,5897,5674
4.1,79,5898,5675
4.7,"12,858",5899,5676
4.3,"1,023",5900,5677
6.3,"4,492",5901,5678
6.1,"3,753",5902,5679
4.0,130,5903,5680
7.0,459,5904,5681
8.0,7,5905,5682
8.3,15,5906,5683
6.4,690,5907,5684
5.9,232,5908,5685
7.4,"13,279",5909,5686
7.4,9,5910,5687
7.4,18,5911,5688
4.7,732,5912,5689
6.4,365,5913,5690
5.7,"1,142",5914,5691
5.3,"5,016",5915,5692
3.9,"3,726",5916,5693
4.5,638,5917,5694
6.6,388,5918,5695
6.3,"6,629",5919,5696
6.7,"2,556",5920,5697
6.6,"27,317",5921,5698
5.9,"9,974",5922,5699
6.5,"2,356",5923,5700
5.1,951,5924,5701
6.1,"13,486",5925,5702
6.3,"4,874",5926,5703
5.7,"19,587",5927,5704
9.7,7,5928,5705
5.5,"20,614",5929,5706
5.1,"13,069",5930,5707
6.1,"31,169",5931,5708
7.0,"17,925",5932,5709
6.2,"42,259",5933,5710
5.9,"44,459",5934,5711
3.8,205,5935,5712
5.5,"1,018",5936,5713
7.6,"117,901",5937,5714
7.0,66,5938,5715
4.6,117,5939,5716
5.6,31,5940,5717
5.4,317,5941,5718
5.7,51,5942,5719
3.7,352,5943,5720
4.3,386,5944,5721
3.8,"7,522",5945,5722
3.8,250,5946,5723
3.2,308,5947,5724
5.0,252,5948,5725
6.2,"18,971",5949,5726
4.2,"9,092",5950,5727
4.1,"1,702",5951,5728
5.0,"25,478",5952,5729
6.0,"33,073",5953,5730
3.9,"1,126",5954,5731
,,5955,29
7.0,"4,391",5956,5732
5.5,"7,102",5957,5733
6.5,"36,817",5958,5734
5.8,"17,881",5959,5735
5.6,"7,802",5960,5736
4.9,"10,929",5961,5737
5.1,"1,248",5962,5738
5.4,"5,248",5963,5739
5.6,"4,234",5964,5740
6.5,"5,631",5965,5741
5.7,"3,014",5966,5742
5.9,"77,974",5967,5743
3.8,"41,610",5968,5744
5.5,"13,660",5969,5745
4.2,"2,768",5970,5746
6.6,"94,490",5971,5747
7.3,89,5972,5748
4.3,"17,964",5973,5749
5.1,"18,600",5974,5750
7.0,"11,996",5975,5751
6.9,"28,950",5976,5752
9.0,63,5977,5753
"6.1/10,6.2/10","39,550",5978,5754
7.0,"2,145",5979,5755
7.4,"1,116",5980,5756
7.2,997,5981,5757
7.4,"1,476",5982,5758
7.1,671,5983,5759
6.5,651,5984,5760
5.7,"4,505",5985,5761
6.5,251,5986,5762
6.2,"88,817",5987,5763
7.7,668,5988,5764
6.6,699,5989,5765
6.5,789,5990,5766
5.2,"70,744",5991,5767
4.5,981,5992,5768
4.9,988,5993,5769
5.4,"8,716",5994,5770
5.7,"22,241",5995,5771
5.6,"5,096",5996,5772
5.3,"2,503",5997,5773
3.7,187,5998,5774
5.3,359,5999,82
4.6,439,6000,5775
6.1,48,6001,5776
"5.8/10,5.5/10","40,146",6002,5777
3.9,288,6003,5778
3.9,"1,102",6004,5779
1.9,200,6005,5780
5.1,146,6006,5781
5.7,136,6007,5782
6.2,"1,995",6008,5783
4.3,"1,209",6009,5784
5.5,212,6010,5785
6.5,"183,123",6011,5786
6.3,"97,856",6012,5787
5.1,"155,319",6013,5788
5.7,"75,216",6014,5789
"3.8/10,3.8/10","148,381",6015,5790
7.2,13,6016,472
